,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
2460,J. Zapata,Once Caldas,Once Caldas,Colombia | Primera División 2025,"RAMF, RW",25.0,0,Colombia,Colombia,2025-06-30,left,14,790,79.87,80.13,85.23,73.03,58.11,49.7,78.59
2461,J. Martínez,Fortaleza U20,Fortaleza,Colombia | Primera División 2025,"LAMF, LW, CF",19.0,0,Colombia,Colombia,,unknown,5,275,39.53,34.85,46.77,59.7,36.97,88.59,52.85
2462,J. Salas,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LW, LCMF",21.0,0,Colombia,Colombia,,unknown,6,317,27.9,61.24,85.4,60.71,37.9,48.87,65.76
2463,Kelvin Flórez,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LW, LAMF, LWF",21.0,177,Colombia,Colombia,,right,12,511,71.68,51.11,74.77,34.14,53.01,40.96,67.3
2464,J. Pinto,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"LWF, RW, LCMF",19.0,0,Colombia,Colombia,,unknown,3,79,39.49,19.96,68.59,10.05,30.03,17.38,30.5
2465,J. Sarmiento,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"RW, RAMF, LCMF",25.0,179,Colombia,Colombia,,left,15,1429,62.62,67.05,42.12,72.12,82.05,46.06,24.39
2466,J. Trujillo,Unión Magdalena U20,Unión Magdalena,Colombia | Primera División 2025,LB,22.0,0,Colombia,Colombia,,unknown,3,183,23.86,23.69,34.75,88.03,52.78,37.88,56.67
2467,V. Sánchez,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"LW, AMF, RWF",23.0,173,Argentina,Argentina,,right,15,974,57.65,42.98,42.27,28.18,72.53,41.49,64.35
2468,J. Araujo,Envigado,Envigado,Colombia | Primera División 2025,"LW, RAMF, LAMF",22.0,172,Colombia,Colombia,2025-12-31,right,6,202,23.86,38.72,27.85,46.62,26.72,68.39,55.92
2469,D. Dawson,Envigado,Envigado,Colombia | Primera División 2025,"LW, LAMF, RAMF",19.0,173,Panama,Panama,,unknown,10,446,38.13,58.6,59.82,8.74,31.57,78.49,94.99
2470,J. Cataño Vahos,Envigado,Envigado,Colombia | Primera División 2025,LAMF,16.0,173,Colombia,Colombia,,unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,J. Alemán,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"RW, RB, LW",22.0,0,Colombia,Colombia,,unknown,8,236,23.86,55.77,11.74,35.81,30.71,91.01,56.59
2472,K. Palacios,Millonarios,Millonarios,Colombia | Primera División 2025,"LW, LAMF",25.0,173,Colombia,Colombia,2025-06-30,left,9,549,85.54,35.83,65.71,8.94,56.62,66.52,48.6
2473,C. Graciano,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"LW, LB, LAMF",21.0,0,Colombia,Colombia,,right,12,453,28.6,33.91,31.19,24.19,66.41,75.81,95.16
2474,J. Romero,América de Cali,América de Cali,Colombia | Primera División 2025,"LW, RWB",19.0,0,Colombia,Colombia,,unknown,5,264,26.51,60.88,43.26,33.38,63.36,46.87,81.2
2475,J. Avalo,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LW, AMF, RWF",23.0,175,Colombia,Colombia,,right,5,114,31.89,17.08,39.14,9.29,54.09,7.91,86.42
2476,J. Lucumí,América de Cali,América de Cali,Colombia | Primera División 2025,"RAMF, RW, CF",21.0,178,Colombia,Colombia,2025-12-31,right,12,586,36.73,63.7,69.42,54.14,34.87,41.97,70.7
2477,J. Largacha,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"RAMF, LW",21.0,168,Colombia,Colombia,2027-12-31,right,8,434,31.21,76.78,27.25,68.89,30.73,76.37,41.63
2478,D. Ramírez,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"LW, RW, RCMF",24.0,161,Colombia,Colombia,,right,17,1106,30.71,63.75,47.68,60.3,64.32,20.46,61.57
2479,L. Díaz,Envigado,Envigado,Colombia | Primera División 2025,"LAMF, LW, RAMF",21.0,178,Colombia,Colombia,2025-12-31,left,14,1347,57.99,54.42,42.15,41.31,23.91,91.27,59.7
2480,J. Micolta,América de Cali,América de Cali,Colombia | Primera División 2025,"LAMF, LW",22.0,173,Colombia,Colombia,,right,8,198,79.01,30.77,31.74,8.48,26.46,59.25,76.03
2481,J. Barrera,Junior,Junior,Colombia | Primera División 2025,"RAMF, RW, LAMF",19.0,175,Colombia,Colombia,,right,5,204,42.03,66.08,78.61,67.37,68.08,89.3,26.52
2482,S. Aponza,Alianza,Alianza,Colombia | Primera División 2025,"RW, RAMF, RWF",19.0,0,Colombia,Colombia,2025-06-30,unknown,12,397,68.25,64.62,67.75,93.94,30.91,41.67,51.7
2483,M. Balanta Viveros,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LAMF, RAMF, LB",16.0,0,Colombia,Colombia,,unknown,4,142,31.79,35.37,32.65,57.88,35.98,8.97,75.44
2484,Y. Perlaza,Santa Fe,Santa Fe,Colombia | Primera División 2025,"RAMF, RW, RB",22.0,180,Colombia,Colombia,,unknown,10,476,27.5,61.66,66.77,91.52,34.82,86.72,33.4
2485,J. Muñoz,Alianza,Alianza,Colombia | Primera División 2025,"LAMF, LW",23.0,172,Colombia,Colombia,,right,10,722,62.93,34.93,82.9,25.66,22.45,44.7,46.3
2486,M. Gil,Alianza,Alianza,Colombia | Primera División 2025,"LAMF, LWF, RAMF",21.0,175,Colombia,"Colombia, El Salvador",,right,7,440,67.23,36.53,51.34,66.46,39.95,77.02,17.72
2487,S. Lopez,La Equidad,La Equidad,Colombia | Primera División 2025,"LW, LWF, RW",23.0,0,Colombia,Colombia,,unknown,9,399,33.27,48.59,20.78,69.39,51.99,71.67,68.55
2488,Y. Abonía,La Equidad,La Equidad,Colombia | Primera División 2025,"RB, RW",25.0,170,Colombia,Colombia,,right,14,1130,25.44,55.21,37.27,78.48,46.97,46.92,77.41
2489,B. Churi,Llaneros,Llaneros,Colombia | Primera División 2025,"RW, RAMF, LW",20.0,0,Colombia,Colombia,,unknown,10,441,28.28,43.03,37.68,39.75,35.05,41.72,30.34
2490,J. Mosquera,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"LAMF, LW",22.0,187,Colombia,Colombia,2025-12-31,left,2,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,J. Moreno,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"LAMF, LW",20.0,0,Colombia,Colombia,2027-12-31,unknown,2,63,26.49,53.51,37.78,7.98,41.57,83.29,49.87
2492,I. Díaz,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,"LAMF, CF, LW",27.0,190,Panama,Panama,2025-12-30,right,24,1882,95.94,75.72,50.16,14.27,64.58,67.58,17.26
2493,A. Alvarado,LDU Quito,Universidad Católica,Ecuador | Primera División 2024,"LW, LAMF, RW",25.0,165,Ecuador,Ecuador,2027-12-31,right,22,1626,72.41,64.92,35.73,37.76,79.09,17.44,55.61
2494,J. Julio,Club Tijuana,LDU Quito,Ecuador | Primera División 2024,"LWF, LW, LAMF",26.0,168,Ecuador,Ecuador,,right,17,1043,59.72,62.73,63.28,67.29,78.12,34.52,33.43
2495,B. Oyola,Barcelona,Barcelona,Ecuador | Primera División 2024,"RAMF, AMF, RW",28.0,158,Argentina,Argentina,2026-12-31,left,23,1045,57.32,85.93,76.48,93.85,65.31,40.25,36.44
2496,A. Rodríguez,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,"RAMF, LAMF, CF",25.0,176,Ecuador,Ecuador,,right,28,1621,64.81,91.4,70.63,78.75,68.93,28.45,26.49
2497,K. Quevedo,Alianza Lima,Universidad Católica,Ecuador | Primera División 2024,"RAMF, RW",27.0,174,Peru,Peru,2026-12-31,right,14,818,79.44,61.62,36.25,23.18,49.82,16.24,25.47
2498,A. Preciado,Querétaro,Barcelona,Ecuador | Primera División 2024,"RAMF, LAMF, CF",27.0,177,Ecuador,Ecuador,,right,22,1324,54.53,73.59,79.06,76.35,36.95,82.59,53.57
2499,H. Batalla,Delfin,Aucas,Ecuador | Primera División 2024,"LW, LWF, LAMF",27.0,178,Ecuador,Ecuador,,right,18,879,57.95,58.92,46.82,42.6,93.8,73.17,11.27
2500,J. Ruiz,Estudiantes Caseros,Emelec,Ecuador | Primera División 2024,"LW, LAMF",31.0,169,Argentina,Argentina,,right,26,1599,63.72,54.86,46.56,57.81,70.13,48.78,49.07
2501,Renato Ibarra,Independiente del Valle,Independiente del Valle,Ecuador | Primera División 2024,"RAMF, LAMF, LW",34.0,175,Ecuador,Ecuador,,right,28,1969,90.23,79.05,89.58,79.27,92.06,51.34,21.61
2502,W. Corozo,Emelec,Emelec,Ecuador | Primera División 2024,"RW, CF, LW",26.0,180,Ecuador,Ecuador,2026-12-31,right,21,1073,74.43,68.43,49.84,23.75,69.84,45.35,21.07
2503,L. Alzugaray,LDU Quito,LDU Quito,Ecuador | Primera División 2024,"RAMF, RW, RWF",35.0,176,Argentina,Argentina,2025-12-31,left,24,1572,91.84,77.02,25.26,49.95,62.27,31.75,57.69
2504,J. Borja,El Nacional,El Nacional,Ecuador | Primera División 2024,"LW, CF, AMF",31.0,180,Ecuador,Ecuador,2026-12-31,right,20,1442,78.47,55.12,62.4,32.71,76.46,51.68,53.83
2505,R. Rivero,Wanderers,Emelec,Ecuador | Primera División 2024,"RW, RAMF, LAMF",29.0,170,Uruguay,Uruguay,,left,16,814,78.88,34.21,35.7,48.02,58.07,79.57,58.85
2506,J. Uchuari,Amazonas,Libertad,Ecuador | Primera División 2024,"LW, CF",30.0,164,Ecuador,Ecuador,2024-12-31,right,12,918,37.09,56.48,48.28,35.21,40.08,46.6,41.56
2507,Robert Burbano,Avaí,Orense,Ecuador | Primera División 2024,"RW, RAMF, RWF",30.0,180,Ecuador,Ecuador,,right,28,2592,60.72,75.18,31.77,78.65,56.8,20.9,24.07
2508,R. Briones,Aucas,Aucas,Ecuador | Primera División 2024,"LW, LAMF, LWF",24.0,177,Ecuador,Ecuador,2025-12-31,right,18,923,56.23,73.83,69.69,74.17,30.52,24.99,51.49
2509,J. Valdez Chamorro,Atlantas,Macará,Ecuador | Primera División 2024,"RW, AMF",30.0,176,Argentina,"Argentina, Italy",,right,26,1578,56.1,49.47,29.27,17.14,55.62,55.88,53.32
2510,E. Acosta,Orense,Orense,Ecuador | Primera División 2024,"LAMF, LW, RAMF",28.0,182,Argentina,Argentina,2024-12-31,left,3,134,36.89,79.48,34.19,95.26,36.56,67.7,72.08
2511,M. Maciel,Sportivo Trinidense,Técnico Universitario,Ecuador | Primera División 2024,"RW, RAMF",25.0,162,Paraguay,Paraguay,2024-12-31,left,14,636,68.32,64.37,81.25,72.45,63.02,38.9,52.12
2512,E. Mejía,El Nacional,El Nacional,Ecuador | Primera División 2024,"LW, LAMF",25.0,0,Ecuador,Ecuador,,left,23,1240,52.76,50.02,69.51,72.19,32.29,62.54,44.45
2513,L. Mancinelli,Deportivo Cuenca,Deportivo Cuenca,Ecuador | Primera División 2024,"RAMF, RW",35.0,168,Argentina,Argentina,2026-12-31,right,29,2434,76.02,82.89,42.94,82.71,81.9,28.62,37.77
2514,M. Alonso,Mushuc Runa,Mushuc Runa,Ecuador | Primera División 2024,"RW, RAMF, RWB",30.0,171,Uruguay,Uruguay,,left,28,1985,59.35,79.45,63.23,83.85,60.23,40.69,45.54
2515,M. Díaz,Cumbayá,Cumbayá,Ecuador | Primera División 2024,"LW, LWB, RW",23.0,177,Ecuador,Ecuador,,unknown,28,2151,35.83,60.75,74.14,81.72,62.11,52.65,76.49
2516,P. Perlaza,Delfin,Delfin,Ecuador | Primera División 2024,"RB, RW",33.0,181,Ecuador,Ecuador,2024-12-31,right,9,654,27.76,41.4,37.58,56.56,35.03,60.28,53.39
2517,L. Estupiñán,Deportivo Cuenca,LDU Quito,Ecuador | Primera División 2024,"LAMF, LW, LWF",25.0,170,Ecuador,Ecuador,,right,28,1474,58.01,76.19,66.28,65.16,59.32,61.92,73.81
2518,J. Ordoñez,Técnico Universitario,El Nacional,Ecuador | Primera División 2024,"RW, RAMF",29.0,182,Ecuador,Ecuador,,right,17,1047,68.99,35.22,26.64,18.07,27.21,92.56,29.37
2519,A. Muñoz,Macará,Macará,Ecuador | Primera División 2024,"RW, RAMF, LW",27.0,166,Ecuador,Ecuador,,right,20,1502,76.58,63.2,35.62,79.38,64.3,42.98,71.66
2520,E. Lastre,Libertad,Técnico Universitario,Ecuador | Primera División 2024,"RAMF, RW, RWF",25.0,177,Ecuador,Ecuador,,right,10,350,36.55,22.58,62.42,46.56,26.48,54.23,34.92
2521,C. Arboleda,Libertad,Técnico Universitario,Ecuador | Primera División 2024,"LW, LAMF",33.0,173,Ecuador,Ecuador,,left,26,1879,77.48,51.63,17.92,65.47,62.68,40.48,39.28
2522,L. Disanto,Deportivo Morón,Libertad,Ecuador | Primera División 2024,"LW, RW",26.0,169,Argentina,Argentina,2026-12-31,left,12,1049,62.97,39.4,26.07,68.49,74.61,32.65,61.73
2523,C. Barros,Plaza Colonia,Orense,Ecuador | Primera División 2024,"LWF, LAMF",24.0,168,Uruguay,Uruguay,,right,11,371,34.58,27.01,27.06,26.67,42.21,77.18,56.34
2524,J. Sánchez,Emelec,Emelec,Ecuador | Primera División 2024,"RW, RAMF, CF",25.0,175,Ecuador,Ecuador,,right,20,800,28.05,40.21,25.99,41.56,50.99,64.1,43.98
2525,B. Delgado,Mushuc Runa,Mushuc Runa,Ecuador | Primera División 2024,"LW, LAMF, RAMF",29.0,0,Ecuador,Ecuador,,unknown,27,1445,28.78,61.67,52.86,22.92,56.95,54.68,53.07
2526,M. Mejía,Orense,Delfin,Ecuador | Primera División 2024,"LW, RW",26.0,0,Ecuador,Ecuador,,right,22,1349,91.63,76.24,72.24,44.79,38.33,69.93,80.92
2527,M. Miño,Quilmes,Delfin,Ecuador | Primera División 2024,"LW, RW, RCMF",31.0,160,Argentina,Argentina,,right,26,1499,74.61,83.83,49.48,41.77,83.91,15.56,85.51
2528,E. Gaggi,Gimnasia Mendoza,Delfin,Ecuador | Primera División 2024,"RW, LW",27.0,174,Argentina,Argentina,,right,13,658,63.41,42.38,39.11,15.1,19.66,43.69,39.54
2529,T. Minda,El Nacional,El Nacional,Ecuador | Primera División 2024,"RW, RAMF",23.0,177,Ecuador,Ecuador,2024-12-31,right,9,490,29.12,28.5,39.95,15.83,20.83,73.35,56.74
2530,J. Vivar,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,RW,26.0,167,Ecuador,Ecuador,,right,10,234,23.33,32.16,33.88,89.17,63.67,44.05,86.24
2531,M. Balda,El Nacional,El Nacional,Ecuador | Primera División 2024,"RW, LW, CF",32.0,177,Ecuador,"Ecuador, Spain",2024-12-31,right,4,130,30.62,35.21,25.76,51.61,60.03,92.96,79.47
2532,W. Chalá,unknown,Deportivo Cuenca,Ecuador | Primera División 2024,LAMF,32.0,183,Ecuador,Ecuador,,right,20,1084,31.99,72.21,55.81,57.19,49.19,44.68,24.89
2533,M. Perea,unknown,Macará,Ecuador | Primera División 2024,"LW, RW, LAMF",25.0,0,Ecuador,Ecuador,,unknown,15,457,31.63,62.69,70.44,94.48,45.6,34.73,26.01
2534,J. Chalá,El Nacional,Técnico Universitario,Ecuador | Primera División 2024,"RWF, CF",30.0,182,Ecuador,Ecuador,,right,7,183,23.33,22.11,12.32,57.6,22.06,75.93,8.14
2535,C. Tobar,Deportivo Cuenca,Imbabura,Ecuador | Primera División 2024,"LAMF, LW",24.0,174,Ecuador,Ecuador,,right,21,1327,51.97,59.96,39.74,19.69,76.15,58.82,24.62
2536,B. Oña,El Nacional,El Nacional,Ecuador | Primera División 2024,"RW, RDMF, RCMF",31.0,177,Ecuador,Ecuador,,right,5,114,24.65,31.36,48.28,94.06,64.32,8.84,42.14
2537,H. Tijanovich,unknown,Delfin,Ecuador | Primera División 2024,"LW, CF, AMF",28.0,173,Argentina,"Argentina, Uruguay",,right,9,519,41.09,55.64,61.38,28.8,29.53,25.77,34.25
2538,J. Mohor,Aucas,Aucas,Ecuador | Primera División 2024,"LW, RWF, LWF",23.0,0,Ecuador,Ecuador,,left,7,159,23.33,71.04,40.94,85.99,22.86,61.24,64.32
2539,J. Caicedo,Técnico Universitario,Técnico Universitario,Ecuador | Primera División 2024,"LW, LAMF, LWF",30.0,180,Ecuador,Ecuador,2025-12-31,left,22,1078,54.78,57.25,48.85,60.83,30.42,60.98,40.31
2540,K. Rivera,Cumbayá,Cumbayá,Ecuador | Primera División 2024,"RAMF, LW",24.0,172,Ecuador,Ecuador,,right,15,549,27.74,45.75,75.91,18.02,87.81,7.59,19.21
2541,D. Segura,Mushuc Runa,Mushuc Runa,Ecuador | Primera División 2024,LW,25.0,166,Ecuador,Ecuador,,right,14,404,72.13,81.53,40.73,73.75,41.72,31.23,58.99
2542,J. Martínez,unknown,Libertad,Ecuador | Primera División 2024,"RWF, RW, LW",24.0,0,Ecuador,Ecuador,,right,4,139,27.41,20.53,31.48,40.73,17.19,8.06,54.29
2543,B. Hernández,Técnico Universitario,Técnico Universitario,Ecuador | Primera División 2024,RW,25.0,166,Ecuador,Ecuador,,right,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,D. Pazmiño,El Nacional,El Nacional,Ecuador | Primera División 2024,"LW, CF, LAMF",24.0,0,Ecuador,Ecuador,,unknown,7,296,27.13,19.12,48.05,46.77,63.52,80.15,85.76
2545,C. Penilla,Mushuc Runa,Libertad,Ecuador | Primera División 2024,LW,33.0,174,Ecuador,Ecuador,,right,14,1398,91.68,86.76,69.79,73.7,64.24,44.29,32.37
2546,A. Alcívar,Mushuc Runa,Mushuc Runa,Ecuador | Primera División 2024,"RW, RCMF",23.0,0,Ecuador,Ecuador,,unknown,3,69,23.33,18.08,6.35,9.74,53.83,12.75,67.76
2547,D. Espinosa,Aucas,Aucas,Ecuador | Primera División 2024,"RAMF, RW, LAMF",21.0,179,Ecuador,Ecuador,,right,8,159,28.93,24.42,98.28,67.14,29.48,71.81,54.39
2548,K. Valencia,Manta,Macará,Ecuador | Primera División 2024,"LW, LCMF, CF",24.0,0,Ecuador,Ecuador,,unknown,4,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,Y. Caicedo,Deportivo Cuenca,Deportivo Cuenca,Ecuador | Primera División 2024,"LB, LWB",18.0,164,Ecuador,Ecuador,,unknown,4,126,23.33,16.28,44.92,52.5,12.94,93.58,78.75
2550,I. Sánchez,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,RAMF,18.0,179,Ecuador,Ecuador,,right,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,H. Chávez,Chacaritas,Delfin,Ecuador | Primera División 2024,RAMF,27.0,168,Ecuador,Ecuador,,unknown,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,Toño Espinoza,Imbabura,Imbabura,Ecuador | Primera División 2024,"RW, RAMF",28.0,177,Ecuador,Ecuador,,right,13,1189,33.73,42.63,79.84,80.21,46.77,69.89,28.0
2553,S. Porozo Caicedo,Aucas,Aucas,Ecuador | Primera División 2024,LAMF,17.0,189,Ecuador,Ecuador,,unknown,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,J. Guerrero Meza,Orense,Orense,Ecuador | Primera División 2024,RB,19.0,0,Ecuador,Ecuador,,unknown,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,J. Puente,El Nacional,El Nacional,Ecuador | Primera División 2024,RW,0.0,0,Ecuador,Ecuador,,unknown,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,J. Corozo,Barcelona,Barcelona,Ecuador | Primera División 2024,"RAMF, LAMF, RW",29.0,175,Ecuador,Ecuador,2026-12-31,right,29,2362,97.42,63.06,42.66,70.52,28.93,74.85,42.74
2557,B. Ramírez,LDU Quito,LDU Quito,Ecuador | Primera División 2024,"RWF, LB",24.0,177,Ecuador,Ecuador,2027-12-31,left,26,1850,66.39,80.97,55.62,88.91,60.99,31.5,80.79
2558,A. Suarez,Orense,Orense,Ecuador | Primera División 2024,"LW, LCMF, RAMF",21.0,177,Ecuador,Ecuador,,unknown,10,251,27.22,19.32,77.4,20.52,30.55,85.04,75.71
2559,T. Ozaeta,Delfin,Delfin,Ecuador | Primera División 2024,LW,17.0,0,Ecuador,Ecuador,,unknown,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,E. Zúñiga,Delfin,Delfin,Ecuador | Primera División 2024,"LW, LWB, LB",21.0,178,Ecuador,Ecuador,,left,16,599,27.53,48.46,79.04,52.86,35.83,59.91,83.36
2561,J. Rojas,Barcelona,Barcelona,Ecuador | Primera División 2024,"LW, LAMF",27.0,179,Ecuador,Ecuador,2027-12-31,right,8,667,65.08,45.58,78.65,66.46,83.41,18.9,71.37
2562,J. Morales,Macará,Macará,Ecuador | Primera División 2024,"LW, LAMF",26.0,0,Ecuador,"Ecuador, Panama",,unknown,27,2220,75.63,71.11,65.31,56.09,55.81,73.05,59.33
2563,B. Carabalí,Barcelona,Barcelona,Ecuador | Primera División 2024,"RW, RAMF, LW",27.0,170,Ecuador,Ecuador,2027-06-30,right,15,667,59.22,45.94,46.51,83.75,47.76,41.24,36.86
2564,Romario Ibarra,Independiente del Valle,Independiente del Valle,Ecuador | Primera División 2024,"LW, LAMF, LCMF",30.0,176,Ecuador,Ecuador,2026-12-31,right,14,626,65.42,52.41,66.54,32.6,50.16,43.27,37.12
2565,L. Cano,Aucas,Aucas,Ecuador | Primera División 2024,"RW, RAMF, RWF",25.0,167,Ecuador,Ecuador,2026-12-31,right,25,2208,89.19,78.26,33.57,59.58,58.46,25.51,51.83
2566,J. Almagro,Aucas,Cumbayá,Ecuador | Primera División 2024,"RAMF, RW, RWB",24.0,0,Ecuador,Ecuador,2025-12-31,unknown,28,1911,75.92,61.81,38.05,27.66,69.69,33.9,73.29
2567,L. Angulo Quiñonez,Libertad,Libertad,Ecuador | Primera División 2024,RW,24.0,0,Colombia,Colombia,,unknown,20,1057,31.64,44.2,80.1,56.35,58.33,59.0,66.87
2568,Keny Arroyo,Beşiktaş,Independiente del Valle,Ecuador | Primera División 2024,"RAMF, RW",19.0,176,Ecuador,Ecuador,2029-06-30,left,30,1899,69.8,79.91,65.13,70.1,91.9,32.96,47.07
2569,Luis Gomez,unknown,Libertad,Ecuador | Primera División 2024,"RW, RB",25.0,0,Ecuador,Ecuador,,unknown,15,1143,24.54,38.6,25.44,85.1,46.95,81.55,80.47
2570,W. Ayoví,Libertad,Libertad,Ecuador | Primera División 2024,"RWF, CF",27.0,168,Ecuador,Ecuador,,right,5,208,62.19,41.81,72.89,52.66,25.13,61.14,32.52
2571,P. Uruchima,Deportivo Cuenca,Deportivo Cuenca,Ecuador | Primera División 2024,LAMF,15.0,0,Ecuador,Ecuador,,unknown,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,A. Villamil,Imbabura,Imbabura,Ecuador | Primera División 2024,RAMF,22.0,0,Ecuador,Ecuador,,unknown,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,A. Zambrano,Aucas U20,Aucas,Ecuador | Primera División 2024,LAMF,19.0,0,Ecuador,Ecuador,,unknown,1,86,44.33,14.84,18.67,5.16,42.86,7.44,61.16
2574,K. Mina Rangel,Emelec,Emelec,Ecuador | Primera División 2024,LW,18.0,0,Ecuador,Ecuador,,unknown,1,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,W. Conforme,Aucas U20,Aucas,Ecuador | Primera División 2024,RAMF,20.0,0,Ecuador,Ecuador,,unknown,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,D. Vera,Emelec,Técnico Universitario,Ecuador | Primera División 2024,"RW, LW, AMF",21.0,0,Ecuador,Ecuador,2026-12-31,unknown,11,490,41.53,77.64,85.68,61.2,63.07,12.36,74.7
2577,J. Guisamano,El Nacional,El Nacional,Ecuador | Primera División 2024,"RW, LW",28.0,0,Ecuador,Ecuador,,unknown,5,155,25.82,18.51,46.38,6.72,55.47,7.75,1.68
2578,J. Chalá,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,"RW, AMF",21.0,184,Ecuador,Ecuador,,unknown,6,121,37.37,36.48,42.68,8.54,19.84,89.57,36.74
2579,J. Macías,Macará,Macará,Ecuador | Primera División 2024,"RAMF, RCMF",20.0,170,Ecuador,Ecuador,,left,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,J. Mejía,El Nacional,El Nacional,Ecuador | Primera División 2024,"RAMF, LW, AMF",18.0,0,Ecuador,Ecuador,,unknown,7,352,29.56,20.14,50.05,26.56,29.48,83.32,49.61
2581,J. Castillo,Técnico Universitario,Técnico Universitario,Ecuador | Primera División 2024,"RW, AMF",27.0,0,Ecuador,Ecuador,,unknown,17,891,24.0,58.22,32.6,57.71,61.41,29.7,46.03
2582,B. Caicedo,Cumbayá,Cumbayá,Ecuador | Primera División 2024,"LAMF, LW",20.0,0,Ecuador,Ecuador,,unknown,22,1125,57.71,25.1,66.25,22.08,23.46,68.17,38.33
2583,V. Branda,El Nacional,Deportivo Cuenca,Ecuador | Primera División 2024,"LAMF, RAMF, AMF",23.0,173,Ecuador,Ecuador,,left,22,1171,89.73,36.02,30.83,20.73,48.46,78.95,48.3
2584,A. Venezia,Deportivo Cuenca,Deportivo Cuenca,Ecuador | Primera División 2024,"LAMF, AMF, CF",21.0,172,Argentina,Argentina,,right,11,424,76.17,52.41,72.19,53.44,59.35,77.65,69.89
2585,J. Gómez,Barcelona U20,Barcelona,Ecuador | Primera División 2024,"RAMF, RCMF, AMF",18.0,0,Ecuador,Ecuador,2027-12-31,unknown,7,153,30.71,78.31,80.49,43.85,56.38,7.91,33.63
2586,L. Espinoza,Macará,Imbabura,Ecuador | Primera División 2024,"RW, LB, RB",28.0,0,Ecuador,Ecuador,,unknown,27,2456,28.08,49.03,76.2,88.12,60.18,70.04,45.22
2587,J. Huilca,Chacaritas,Libertad,Ecuador | Primera División 2024,"LW, RWF, LCMF",24.0,0,Ecuador,Ecuador,,unknown,3,125,36.87,19.23,25.34,4.48,41.95,68.95,61.33
2588,D. Burbano,Imbabura,Imbabura,Ecuador | Primera División 2024,"LW, LAMF, LCMF",27.0,0,Ecuador,Ecuador,,unknown,24,816,59.6,57.3,54.09,32.81,60.86,16.81,82.58
2589,Federico Paz,Macará,Imbabura,Ecuador | Primera División 2024,"LW, RAMF, RW",30.0,0,Argentina,Argentina,2026-12-31,unknown,28,2241,86.69,61.18,65.6,43.65,67.71,46.97,41.41
2590,C. Solano,Barcelona,Barcelona,Ecuador | Primera División 2024,"LAMF, LCMF",25.0,186,Ecuador,Ecuador,2027-12-31,right,9,571,71.08,73.77,82.71,47.71,33.31,60.82,54.45
2591,E. Zambrano,Orense,Orense,Ecuador | Primera División 2024,"RW, RAMF, RWF",17.0,0,Ecuador,Ecuador,,unknown,3,48,36.24,28.11,50.49,4.48,27.4,22.28,28.37
2592,C. Vélez Colobón,El Nacional,El Nacional,Ecuador | Primera División 2024,"RB, RCB",23.0,0,Ecuador,Ecuador,,unknown,3,244,23.28,27.64,21.9,53.33,31.85,81.55,75.11
2593,J. Maya,El Nacional,El Nacional,Ecuador | Primera División 2024,"LW, LCMF",19.0,0,Ecuador,Ecuador,,unknown,2,149,26.8,23.7,28.41,38.33,32.92,55.51,63.56
