,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
2038,G. Moreyra,San Martín San Juan,San Martín San Juan,Argentina | Primera División 2025,LCMF,25.0,172,Argentina,Argentina,,right,2,81,36.96,62.39,57.03,22.28,56.65,44.71,27.43
2039,M. Esponda,Aldosivi,Aldosivi,Argentina | Primera División 2025,"RCMF, LCMF",22.0,179,Argentina,Argentina,2026-12-31,right,11,907,34.73,49.92,39.09,69.13,60.91,92.09,62.53
2040,J. Ruiz,Boca Juniors Res.,Boca Juniors,Argentina | Primera División 2025,AMF,19.0,0,Argentina,Argentina,2028-12-31,left,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,B. Rodríguez,Racing Club,Racing Club,Argentina | Primera División 2025,"LCMF, LW",21.0,173,Argentina,Argentina,2027-12-31,right,3,107,56.18,21.29,62.76,13.94,26.79,7.68,64.02
2042,F. Tirado,Newell's Old Boys Res.,Newell's Old Boys,Argentina | Primera División 2025,"AMF, RCMF",20.0,175,Argentina,Argentina,2026-12-31,right,2,73,52.62,61.59,21.12,23.35,65.65,6.74,65.4
2043,M. Gerez,Lanús Res.,Lanús,Argentina | Primera División 2025,RCMF,19.0,172,Argentina,Argentina,,right,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,P. Altamirano,Newell's Old Boys Res.,Newell's Old Boys,Argentina | Primera División 2025,"RCMF, RW",20.0,0,Argentina,Argentina,2027-12-31,left,2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,K. Lopez,Atlético Tucumán,Atlético Tucumán,Argentina | Primera División 2025,"LCMF, RCMF",23.0,170,Argentina,Argentina,,unknown,2,88,26.53,28.74,53.78,90.12,59.25,40.85,22.98
2046,R. Hernándes,Belgrano Res.,Belgrano,Argentina | Primera División 2025,"LCMF, RW",20.0,169,Argentina,Argentina,,unknown,4,162,54.86,61.59,75.26,16.3,54.39,29.1,72.52
2047,J. de Asis,Gimnasia La Plata Res.,Gimnasia La Plata,Argentina | Primera División 2025,AMF,19.0,0,Argentina,Argentina,,unknown,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,F. Perez,Estudiantes,Estudiantes,Argentina | Primera División 2025,"LCMF, RAMF",19.0,0,Argentina,Argentina,2026-12-31,unknown,2,69,33.17,35.55,36.71,86.93,36.69,64.22,31.99
2049,T. Leiva,Aldosivi,Aldosivi,Argentina | Primera División 2025,"LCMF, RDMF",21.0,185,Argentina,Argentina,2026-12-31,right,16,1011,84.7,31.3,29.67,61.46,42.99,62.52,67.86
2050,L. Falasco,Aldosivi Res.,Aldosivi,Argentina | Primera División 2025,"LCMF, LAMF",21.0,175,Argentina,Argentina,,unknown,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,S. González,San Martín San Juan,San Martín San Juan,Argentina | Primera División 2025,"AMF, CF, LWF",33.0,166,Argentina,Argentina,,right,10,603,67.07,72.52,27.76,85.12,56.2,18.59,42.16
2052,G. Piñeiro,Tigre,Tigre,Argentina | Primera División 2025,LCMF,24.0,176,Argentina,Argentina,2025-12-31,right,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,M. Cardillo,Independiente Rivadavia,Independiente Rivadavia,Argentina | Primera División 2025,RCMF,22.0,0,Argentina,Argentina,2026-12-31,unknown,14,862,85.57,41.8,40.18,34.06,15.83,48.91,42.33
2054,N. Retamar,Independiente Rivadavia,Independiente Rivadavia,Argentina | Primera División 2025,"RCMF, CF, RWF",26.0,178,Argentina,Argentina,2027-12-31,right,11,525,92.07,79.69,48.78,64.25,15.24,49.18,49.17
2055,M. Fernández,Independiente Rivadavia,Independiente Rivadavia,Argentina | Primera División 2025,"RCMF, AMF",23.0,173,Argentina,Argentina,2026-12-31,right,12,564,37.25,60.62,80.08,38.31,35.65,52.49,49.4
2056,L. Roldán,Vélez Sarsfield,Vélez Sarsfield,Argentina | Primera División 2025,"AMF, RCMF, RAMF",20.0,0,Argentina,Argentina,2027-12-31,right,4,276,27.17,31.66,43.03,82.13,53.64,74.34,70.0
2057,J. Perez,Godoy Cruz,Godoy Cruz,Argentina | Primera División 2025,"AMF, RAMF, CF",20.0,169,Colombia,Colombia,2025-12-31,left,4,232,36.01,43.74,78.84,17.36,39.37,7.33,17.31
2058,M. Sanabria,Deportivo Riestra,Deportivo Riestra,Argentina | Primera División 2025,"LCMF, LAMF, LW",22.0,170,Argentina,Argentina,2025-12-31,right,10,443,29.51,73.68,58.31,59.69,13.7,43.0,33.97
2059,S. Esquivel,Banfield Res.,Banfield,Argentina | Primera División 2025,"LCMF, AMF, DMF",21.0,0,Argentina,Argentina,2026-12-31,unknown,6,237,44.54,57.07,54.78,77.8,63.88,35.67,59.61
2060,M. Río,Banfield,Banfield,Argentina | Primera División 2025,"RCMF, DMF",24.0,180,Argentina,Argentina,2025-12-31,right,15,1413,75.68,52.25,31.38,66.22,47.5,93.52,83.88
2061,D. Sotelo,Newell's Old Boys,Newell's Old Boys,Argentina | Primera División 2025,"RCMF, LCMF",21.0,175,Argentina,Argentina,2025-12-31,right,12,513,43.23,34.59,58.43,18.03,38.86,62.68,72.74
2062,T. Jacob,Newell's Old Boys,Newell's Old Boys,Argentina | Primera División 2025,"RCMF, RCB, RB",21.0,180,Argentina,Argentina,2027-12-31,right,13,1138,43.63,30.1,71.22,39.84,30.61,61.74,82.71
2063,M. Portillo,Talleres Córdoba,Talleres Córdoba,Argentina | Primera División 2025,"LCMF, LDMF",25.0,174,Argentina,Argentina,2026-12-31,right,4,189,50.78,32.08,67.26,18.19,58.54,89.57,49.75
2064,A. Medina,Lanús Res.,Lanús,Argentina | Primera División 2025,"RCMF, LDMF, RDMF",18.0,0,Argentina,Argentina,,unknown,12,607,27.37,40.19,18.43,13.94,67.7,69.02,69.15
2065,A. Rodríguez,Lanús,Lanús,Argentina | Primera División 2025,RCMF,21.0,171,Argentina,Argentina,2026-12-31,right,2,84,40.73,33.59,60.06,18.94,17.6,8.21,20.23
2066,M. Moreno,Lanús,Lanús,Argentina | Primera División 2025,"AMF, CF",29.0,168,Argentina,Argentina,2026-12-31,right,16,1450,91.81,90.12,77.81,72.76,61.63,20.87,12.24
2067,S. Segovia,Rosario Central,Rosario Central,Argentina | Primera División 2025,"LCMF, RCMF, LDMF",18.0,0,Argentina,Argentina,2026-12-31,unknown,4,226,27.32,64.57,31.59,19.61,35.26,64.85,10.87
2068,A. Medina,Independiente,Independiente,Argentina | Primera División 2025,LCMF,17.0,174,Argentina,Argentina,,unknown,1,96,49.82,63.75,81.38,95.59,42.09,83.1,54.4
2069,J. Medina,Independiente,Independiente,Argentina | Primera División 2025,LCMF,17.0,0,Argentina,Argentina,,unknown,1,96,49.82,63.75,81.38,95.59,42.09,83.1,54.4
2070,L. Godoy,Atlético Tucumán,Atlético Tucumán,Argentina | Primera División 2025,"LCMF, RCMF, LW",22.0,0,Argentina,Argentina,2027-12-31,unknown,5,107,32.35,52.76,79.27,87.87,58.25,10.4,67.73
2071,K. López,Atlético Tucumán,Atlético Tucumán,Argentina | Primera División 2025,"RCMF, LCMF",23.0,170,Argentina,Argentina,2027-12-31,right,9,472,36.97,57.27,47.07,52.52,79.07,39.22,57.72
2072,S. Dalmasso,Boca Juniors U20,Boca Juniors,Argentina | Primera División 2025,RCMF,20.0,181,Argentina,Argentina,2028-12-31,right,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,K. Castaño,River Plate,River Plate,Argentina | Primera División 2025,"RCMF, LDMF, AMF",24.0,177,Colombia,Colombia,2028-06-30,right,6,448,33.29,52.48,34.15,53.19,73.94,37.13,26.41
2074,S. González,Tigre,Tigre,Argentina | Primera División 2025,"LCMF, RCMF, LDMF",22.0,0,Argentina,Argentina,2025-12-31,right,16,1225,34.1,44.04,43.56,53.9,43.11,46.07,74.74
2075,L. Scipioni,Tigre,Tigre,Argentina | Primera División 2025,"RCMF, RDMF, DMF",20.0,0,Argentina,Argentina,2026-12-31,right,15,1433,66.31,25.41,29.21,67.48,48.39,68.55,86.01
2076,S. Sosa,Defensa y Justicia,Defensa y Justicia,Argentina | Primera División 2025,"AMF, RCMF",20.0,175,Argentina,Argentina,2028-12-31,right,2,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,A. Molinas,Defensa y Justicia,Defensa y Justicia,Argentina | Primera División 2025,"AMF, CF",24.0,175,Argentina,"Argentina, Italy",2027-12-31,right,14,986,81.67,71.13,57.87,60.43,62.26,16.11,25.76
2078,L. Verde,Unión Santa Fe,Unión Santa Fe,Argentina | Primera División 2025,"LCMF, AMF, LW",20.0,0,Argentina,Argentina,2026-12-31,right,12,499,83.35,56.34,72.42,73.15,34.17,21.3,28.32
2079,M. García,Sarmiento,Sarmiento,Argentina | Primera División 2025,"RCMF, DMF",25.0,180,Argentina,Argentina,2025-12-31,right,11,545,37.97,25.06,19.02,16.81,52.34,34.02,84.14
2080,L. Gómez,Argentinos Juniors,Argentinos Juniors,Argentina | Primera División 2025,"AMF, LCMF, LDMF",20.0,181,Argentina,Argentina,2028-12-31,right,12,289,86.49,51.79,43.68,87.52,68.8,38.08,74.15
2081,M. Antoni,Argentinos Juniors,Argentinos Juniors,Argentina | Primera División 2025,LCMF,22.0,181,Uruguay,Uruguay,2026-12-31,left,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,I. Tapia,Barracas Central,Barracas Central,Argentina | Primera División 2025,LCMF,26.0,179,Argentina,"Argentina, Italy",2025-12-31,right,14,1048,71.92,69.7,20.14,83.5,27.11,29.65,24.83
2083,E. Giménez,Sarmiento,Sarmiento,Argentina | Primera División 2025,"LCMF, RCMF, DMF",21.0,0,Argentina,Argentina,2026-12-31,unknown,10,798,61.64,23.98,60.06,14.65,27.93,66.26,62.47
2084,Raphael Veiga,Palmeiras,Palmeiras,Brasil | Primera División 2024,AMF,29.0,178,Brazil,Brazil,2027-03-31,left,34,2720,94.81,81.3,67.23,79.14,68.9,39.04,20.53
2085,G. de Arrascaeta,Flamengo,Flamengo,Brasil | Primera División 2024,"AMF, CF",30.0,172,Uruguay,"Uruguay, Italy",2026-12-31,right,15,1130,91.14,89.49,82.1,67.2,73.17,27.27,30.34
2086,Pablo Maia,São Paulo,São Paulo,Brasil | Primera División 2024,"LCMF, DMF",22.0,178,Brazil,Brazil,2027-12-31,right,3,278,29.34,38.82,36.75,10.27,64.25,26.36,68.2
2087,Maurício,Palmeiras,Palmeiras,Brasil | Primera División 2024,AMF,23.0,175,Brazil,"Brazil, Paraguay",2028-12-31,left,25,1675,77.59,60.49,41.26,58.06,26.02,54.58,16.47
2088,M. Zaracho,Atlético Mineiro,Atlético Mineiro,Brasil | Primera División 2024,"LCMF, LW",26.0,171,Argentina,Argentina,2025-12-31,right,16,964,75.49,43.72,41.37,28.33,46.85,68.61,72.3
2089,Matheus Henrique,Cruzeiro,Cruzeiro,Brasil | Primera División 2024,"RCMF, LCMF, RDMF",27.0,173,Brazil,Brazil,2029-06-30,right,17,1363,68.26,41.03,71.67,47.2,61.4,68.83,37.97
2090,Philippe Coutinho,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"AMF, CF",32.0,172,Brazil,"Brazil, Portugal",2026-06-30,right,15,751,82.1,72.59,90.89,55.05,84.84,65.61,17.97
2091,R. Garro,Corinthians,Corinthians,Brasil | Primera División 2024,"AMF, CF",27.0,174,Argentina,"Argentina, Italy",2028-12-31,left,36,3380,87.13,89.35,73.66,75.7,77.69,25.17,42.07
2092,Jean Lucas,Bahia,Bahia,Brasil | Primera División 2024,"LCMF, LAMF",26.0,181,Brazil,Brazil,2028-12-31,right,36,3160,68.57,65.66,49.65,51.08,49.81,63.68,33.38
2093,Christian,Cruzeiro,Athletico Paranaense,Brasil | Primera División 2024,"AMF, LCMF, RAMF",24.0,175,Brazil,Brazil,2025-12-31,right,24,1652,59.5,46.93,29.76,61.08,22.61,50.06,33.51
2094,J. Cifuentes,Aris,Cruzeiro,Brasil | Primera División 2024,RCMF,25.0,178,Ecuador,Ecuador,2027-06-30,right,3,87,27.38,14.0,9.44,10.27,33.52,89.04,63.98
2095,B. Zapelli,Athletico Paranaense,Athletico Paranaense,Brasil | Primera División 2024,"AMF, CF",22.0,181,Argentina,"Argentina, Italy",2028-07-01,right,32,1584,48.46,87.58,68.76,62.69,53.49,28.72,39.37
2096,J. Rodríguez,Rayo Vallecano,São Paulo,Brasil | Primera División 2024,AMF,33.0,180,Colombia,"Colombia, Spain",2025-06-30,left,2,51,20.6,33.24,37.5,10.27,92.58,6.81,24.43
2097,Á. Barreal,Santos,Cruzeiro,Brasil | Primera División 2024,"LCMF, LAMF, LWF",24.0,172,Argentina,"Argentina, United States",2025-12-31,left,28,1660,69.06,75.26,61.32,62.15,50.99,15.98,77.28
2098,Jefferson Savarino,Botafogo,Botafogo,Brasil | Primera División 2024,"AMF, LAMF, LW",28.0,168,Venezuela,"Venezuela, Italy",2026-12-31,right,28,2232,93.52,94.11,37.85,90.75,63.63,21.14,10.16
2099,Fausto Vera,Atlético Mineiro,Atlético Mineiro,Brasil | Primera División 2024,"RCMF, RDMF",24.0,180,Argentina,Argentina,2027-12-31,right,26,2087,64.02,36.34,22.98,72.85,57.37,69.79,53.39
2100,Otávio,Fluminense,Atlético Mineiro,Brasil | Primera División 2024,"LCMF, RCMF, DMF",30.0,176,Brazil,Brazil,2026-06-30,right,25,2160,23.31,27.27,24.35,54.25,63.68,75.87,69.36
2101,Praxedes,unknown,Athletico Paranaense,Brasil | Primera División 2024,"AMF, RW, RCMF",22.0,187,Brazil,Brazil,,left,13,569,26.75,48.51,52.85,32.15,36.08,44.26,69.74
2102,Alan Patrick,Internacional,Internacional,Brasil | Primera División 2024,"AMF, CF",33.0,177,Brazil,Brazil,2026-12-31,right,23,1987,89.7,92.5,77.15,77.42,71.45,19.2,25.21
2103,Eric Ramires,Red Bull Bragantino,Red Bull Bragantino,Brasil | Primera División 2024,"RCMF, RDMF",24.0,174,Brazil,Brazil,2026-12-31,right,22,1244,72.01,30.84,42.98,40.43,34.92,18.4,57.95
2104,Igor Coronado,Corinthians,Corinthians,Brasil | Primera División 2024,"AMF, LCMF",32.0,170,Brazil,"Brazil, Italy",2026-12-31,right,30,1608,55.15,80.3,82.42,59.03,73.87,19.8,48.81
2105,Erick,Bahia,Athletico Paranaense,Brasil | Primera División 2024,"RCMF, RDMF, RB",27.0,176,Brazil,Brazil,2026-12-31,right,34,2856,65.83,49.58,37.82,51.51,45.56,79.49,69.53
2106,S. Longo,São Paulo,São Paulo,Brasil | Primera División 2024,RCMF,26.0,176,Argentina,"Argentina, Italy",2027-12-31,right,3,185,22.55,13.26,7.47,10.27,41.56,8.02,46.57
2107,Igor Gomes,Atlético Mineiro,Atlético Mineiro,Brasil | Primera División 2024,"RCMF, LWF",25.0,183,Brazil,Brazil,2026-12-31,right,22,1478,45.83,62.95,55.4,70.65,60.62,66.3,45.12
2108,Allan,Botafogo,Botafogo,Brasil | Primera División 2024,"RCMF, RDMF, LDMF",33.0,175,Brazil,"Brazil, Portugal",2026-12-31,right,11,382,20.9,24.73,50.86,11.29,65.86,61.57,89.61
2109,Alan Franco,Atlético Mineiro,Atlético Mineiro,Brasil | Primera División 2024,"LCMF, DMF, RCMF",26.0,174,Ecuador,Ecuador,2027-12-31,right,22,1836,25.66,43.78,12.8,23.23,49.97,85.44,54.06
2110,Lincoln,Hull City,Red Bull Bragantino,Brasil | Primera División 2024,"AMF, LCMF",26.0,178,Brazil,Brazil,2026-06-30,left,28,1700,74.17,78.88,59.81,60.0,65.91,26.79,40.6
2111,Mateus Vital,Shanghai Port,Cruzeiro,Brasil | Primera División 2024,"LCMF, LWF, CF",27.0,175,Brazil,"Brazil, Portugal",2025-12-31,right,19,650,67.94,40.12,87.74,75.97,40.78,40.39,31.24
2112,Pepê,Grêmio,Grêmio,Brasil | Primera División 2024,"LCMF, LDMF, RCMF",27.0,183,Brazil,Brazil,2025-12-31,right,26,1425,52.75,35.76,66.77,50.86,70.94,58.77,76.19
2113,T. Pochettino,Fortaleza,Fortaleza,Brasil | Primera División 2024,"AMF, CF",29.0,180,Argentina,"Argentina, Italy",2025-12-31,right,32,1849,86.72,85.12,78.66,66.67,45.24,51.0,25.2
2114,Calebe,Fortaleza,Fortaleza,Brasil | Primera División 2024,"AMF, CF, RCMF",24.0,173,Brazil,Brazil,2026-12-31,left,7,174,24.34,47.36,86.56,95.38,47.88,6.81,17.23
2115,Gabriel Pires,Panserraikos,Fluminense,Brasil | Primera División 2024,"RCMF, LCMF, LDMF",31.0,187,Brazil,"Brazil, Portugal",2025-12-31,left,5,265,33.77,18.2,58.01,13.55,88.87,89.96,82.46
2116,Luciano,São Paulo,São Paulo,Brasil | Primera División 2024,"AMF, CF",31.0,181,Brazil,Brazil,2026-12-31,left,31,2522,97.11,63.74,41.1,30.97,34.3,63.54,24.97
2117,Bernard,Atlético Mineiro,Atlético Mineiro,Brasil | Primera División 2024,"AMF, LWF, RWF",32.0,164,Brazil,"Brazil, Spain",2027-12-31,right,16,985,27.08,66.1,55.19,63.66,72.66,33.45,33.38
2118,Éverton Ribeiro,Bahia,Bahia,Brasil | Primera División 2024,"RCMF, RW",35.0,174,Brazil,Brazil,2025-12-31,left,37,2916,58.0,82.84,66.16,76.88,88.63,52.75,49.73
2119,C. de Pena,unknown,Bahia,Brasil | Primera División 2024,"RCMF, LCMF",32.0,177,Uruguay,"Uruguay, Italy",,left,30,875,35.24,80.28,57.39,51.61,76.8,75.28,43.42
2120,Lucas Fernandes,Cuiabá,Cuiabá,Brasil | Primera División 2024,"AMF, LCMF",27.0,175,Brazil,Brazil,2025-06-30,right,21,1164,60.14,55.71,42.93,84.78,45.24,31.19,23.75
2121,Zé Welison,Fortaleza,Fortaleza,Brasil | Primera División 2024,"LCMF, DMF, RCMF",30.0,177,Brazil,Brazil,2026-12-31,right,21,1013,24.98,30.95,19.09,54.41,35.0,58.61,85.79
2122,Denilson,Cuiabá,Cuiabá,Brasil | Primera División 2024,"LCMF, LDMF",23.0,180,Brazil,Brazil,2027-12-31,right,33,2239,27.83,66.95,72.18,50.54,64.89,28.77,37.23
2123,Fernando Sobral,Ceará,Cuiabá,Brasil | Primera División 2024,"RCMF, RDMF",30.0,178,Brazil,Brazil,2026-12-31,right,33,2223,41.96,56.02,63.39,55.7,52.77,64.53,78.14
2124,Alex Santana,Corinthians,Corinthians,Brasil | Primera División 2024,"RCMF, LCMF, LDMF",29.0,182,Brazil,"Brazil, Bulgaria",2027-12-31,right,16,785,36.44,38.9,47.85,69.25,43.92,49.31,73.9
2125,F. Peralta,Cruzeiro,Cruzeiro,Brasil | Primera División 2024,"LCMF, LDMF, DMF",22.0,176,Paraguay,Paraguay,2029-06-30,right,9,336,32.97,43.3,40.0,74.41,61.21,91.09,62.47
2126,Gabriel,Red Bull Bragantino,Athletico Paranaense,Brasil | Primera División 2024,"LCMF, RCMF, LDMF",32.0,170,Brazil,"Brazil, Italy",2025-12-31,right,20,1589,48.27,35.92,27.63,70.05,60.32,61.09,75.65
2127,Tchê Tchê,unknown,Botafogo,Brasil | Primera División 2024,"LCMF, LW, AMF",32.0,175,Brazil,Brazil,,right,28,1798,26.24,52.31,28.39,36.4,73.23,18.18,22.88
2128,C. Aránguiz,Universidad de Chile,Internacional,Brasil | Primera División 2024,"AMF, RDMF",35.0,171,Chile,Chile,2025-12-31,right,7,333,39.53,25.72,14.06,48.98,46.67,27.54,69.01
2129,A. Carrillo,Corinthians,Corinthians,Brasil | Primera División 2024,"RCMF, RAMF",33.0,180,Peru,"Peru, Portugal",2026-12-31,right,13,817,29.7,78.32,62.07,81.83,71.29,7.22,74.36
2130,D. Payet,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"AMF, CF",37.0,175,Réunion,"Réunion, France",2025-06-30,right,23,1348,75.79,83.53,42.9,45.59,82.63,61.03,11.18
2131,P. Galdames,Independiente,Vasco da Gama,Brasil | Primera División 2024,"RCMF, RDMF",28.0,176,Chile,Chile,,right,18,1241,32.01,46.35,12.66,31.88,55.32,20.55,61.86
2132,Matheusinho,Santa Clara,Criciúma,Brasil | Primera División 2024,"AMF, RW, LCMF",27.0,164,Brazil,Brazil,,right,28,1757,88.49,78.14,60.7,92.58,54.89,30.67,22.06
2133,E. Martínez,Fortaleza,Fortaleza,Brasil | Primera División 2024,"LCMF, LAMF, AMF",30.0,177,Argentina,Argentina,2027-06-30,right,20,1138,58.48,79.39,55.99,43.66,48.58,38.56,57.07
2134,Charles,Corinthians,Corinthians,Brasil | Primera División 2024,RCMF,28.0,187,Brazil,Brazil,2028-12-31,right,13,656,62.04,33.13,34.54,16.13,35.38,95.58,83.43
2135,Baralhas,Vitória,Atlético GO,Brasil | Primera División 2024,"LCMF, LDMF",26.0,178,Brazil,Brazil,2025-12-31,right,33,2734,52.98,57.14,39.33,69.78,52.72,84.34,72.27
2136,Renato Augusto,Fluminense,Fluminense,Brasil | Primera División 2024,"AMF, CF, LW",37.0,186,Brazil,Brazil,2025-12-31,right,17,554,65.9,48.59,43.33,14.14,60.4,55.55,42.29
2137,Jean Mota,Vila Nova,Vitória,Brasil | Primera División 2024,"RCMF, LCMF, RW",31.0,172,Brazil,Brazil,2026-12-31,left,16,535,74.16,73.02,26.26,90.97,69.14,72.22,38.66
2138,Evertton,Flamengo,Flamengo,Brasil | Primera División 2024,"LCMF, LDMF, RCMF",21.0,0,Brazil,Brazil,2028-12-31,right,16,913,62.41,28.34,51.34,72.69,57.53,55.73,65.47
2139,Gustavo Campanharo,Atlético GO,Atlético GO,Brasil | Primera División 2024,"RCMF, DMF",32.0,178,Brazil,"Brazil, Italy",2024-12-31,right,3,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,Ramiro,Dallas,Cruzeiro,Brasil | Primera División 2024,"RCMF, LCMF",31.0,168,Brazil,"Brazil, Italy",,right,27,1608,63.67,43.84,15.73,39.14,61.24,69.32,68.85
2141,Lucas Silva,Cruzeiro,Cruzeiro,Brasil | Primera División 2024,"RCMF, LCMF, RDMF",32.0,181,Brazil,Brazil,2026-12-31,right,31,2191,47.87,44.7,43.95,39.14,63.25,77.86,38.42
2142,B. Barcia,Boston River,Criciúma,Brasil | Primera División 2024,"AMF, RW, RAMF",24.0,182,Uruguay,Uruguay,2025-12-31,right,4,57,20.6,42.52,27.96,96.34,23.09,90.71,69.25
2143,Ronald,Vitória,Criciúma,Brasil | Primera División 2024,"LCMF, LW",27.0,171,Brazil,Brazil,,right,30,1709,51.78,63.96,81.72,60.48,44.95,25.39,73.4
2144,Mandaca,Juventude,Juventude,Brasil | Primera División 2024,"AMF, CF",23.0,178,Brazil,Brazil,2025-12-31,right,30,1323,84.26,62.48,76.94,62.69,28.31,80.28,31.53
2145,Rodrigo Andrade,Goiás,Vitória,Brasil | Primera División 2024,"RCMF, LDMF, LCMF",27.0,174,Brazil,Brazil,,right,6,426,28.73,44.37,78.12,11.18,60.48,83.69,52.45
2146,Jean Carlos,Juventude,Juventude,Brasil | Primera División 2024,"AMF, CF, LW",33.0,178,Brazil,Brazil,2025-12-31,left,22,1167,83.31,77.61,72.34,69.03,41.83,48.61,13.02
2147,J. Campbell,Atlético GO,Atlético GO,Brasil | Primera División 2024,"AMF, RWF, CF",32.0,178,Costa Rica,Costa Rica,2026-06-30,left,10,628,80.03,72.27,68.23,73.76,72.37,61.03,27.63
2148,Rhaldney,Atlético GO,Atlético GO,Brasil | Primera División 2024,"RCMF, AMF",26.0,179,Brazil,Brazil,2025-06-30,right,32,2355,32.19,42.26,60.78,52.8,54.65,65.82,67.1
2149,Ganso,Fluminense,Fluminense,Brasil | Primera División 2024,"AMF, CF",35.0,184,Brazil,Brazil,2025-12-31,left,32,2445,71.4,79.67,26.96,65.16,89.14,36.59,30.47
2150,Willian Oliveira,Vitória,Vitória,Brasil | Primera División 2024,"LCMF, RCMF",31.0,179,Brazil,Brazil,2025-12-31,right,35,2984,80.03,42.41,33.76,65.86,36.24,77.88,65.12
2151,Max,Cuiabá,Cuiabá,Brasil | Primera División 2024,"AMF, LCMF, RCMF",23.0,175,Brazil,Brazil,2028-12-31,left,23,1340,57.21,60.6,61.02,76.02,49.95,54.26,59.13
2152,Jorginho,Atlético GO,Atlético GO,Brasil | Primera División 2024,"AMF, RCMF",33.0,180,Brazil,Brazil,2024-12-31,right,3,96,20.6,40.96,58.63,83.33,17.96,73.94,41.06
2153,Dudu,Ponte Preta,Vitória,Brasil | Primera División 2024,LCMF,25.0,186,Brazil,Brazil,2026-12-31,left,5,339,23.1,32.37,77.2,11.4,76.29,43.45,63.84
2154,Léo Naldi,Atlético GO,Vitória,Brasil | Primera División 2024,"LCMF, DMF",23.0,176,Brazil,Brazil,2026-12-31,right,21,1255,29.4,21.09,55.67,24.46,22.96,73.26,75.84
2155,Paulinho,unknown,Corinthians,Brasil | Primera División 2024,"RCMF, LDMF, DMF",36.0,183,Brazil,Brazil,,right,6,165,49.58,22.19,35.38,10.27,23.25,77.65,53.17
2156,Newton,Botafogo,Criciúma,Brasil | Primera División 2024,"RCMF, RDMF",25.0,188,Brazil,Brazil,2027-12-31,right,30,2566,48.86,46.52,47.96,62.69,35.78,82.11,57.25
2157,Nenê,Juventude,Juventude,Brasil | Primera División 2024,"AMF, CF",43.0,181,Brazil,"Brazil, Spain",,left,28,1655,76.41,79.61,54.54,80.75,31.67,37.48,11.0
2158,Daniel Peixoto,Juventude,Juventude,Brasil | Primera División 2024,"LCMF, RDMF",27.0,181,Brazil,Brazil,2024-12-31,right,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,Guilherme Estrella,Vasco da Gama U20,Vasco da Gama,Brasil | Primera División 2024,AMF,18.0,0,Brazil,Brazil,2025-12-31,unknown,3,155,85.5,17.04,69.03,12.58,19.81,45.39,33.78
2160,Randerson,Atlético GO U20,Atlético GO,Brasil | Primera División 2024,"AMF, DMF",20.0,184,Brazil,Brazil,,right,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,Felipe Teresa,Flamengo U20,Flamengo,Brasil | Primera División 2024,LCMF,18.0,0,Brazil,Brazil,,unknown,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,Chumbinho,Red Bull Bragantino U23,Red Bull Bragantino,Brasil | Primera División 2024,"RCMF, RAMF",21.0,0,Brazil,Brazil,,unknown,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,Vitinho,Goiás,Cruzeiro,Brasil | Primera División 2024,"LCMF, RWF, RCMF",21.0,173,Brazil,Brazil,2027-12-31,left,21,625,68.96,46.07,31.61,30.97,15.59,16.84,26.79
2164,Japa,Cruzeiro,Cruzeiro,Brasil | Primera División 2024,"RCMF, LCMF, LAMF",21.0,186,Brazil,Brazil,2027-12-31,left,10,348,20.93,26.32,54.68,10.27,18.92,32.65,58.12
2165,Breno Bidon,Corinthians,Corinthians,Brasil | Primera División 2024,"LCMF, RDMF, LDMF",20.0,174,Brazil,Brazil,2029-12-31,left,29,1990,35.04,47.16,57.82,22.37,71.26,63.02,58.16
2166,Ryan,Corinthians,Corinthians,Brasil | Primera División 2024,"LCMF, RDMF",21.0,170,Brazil,Brazil,2028-12-31,left,11,610,27.75,25.13,22.69,11.02,27.55,53.45,82.21
2167,Pablo,Guarani,Vitória,Brasil | Primera División 2024,"RCMF, RB",21.0,165,Brazil,Brazil,,right,3,56,26.22,34.46,75.46,60.97,21.4,6.81,56.83
