,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Progresion de pelota,Juego asociado,Juego aéreo,1v1 en defensa,Defensa
2676,Á. Cazula,San Miguel,Copiapó,Chile | Primera División 2024,"RCB, RB",28.0,179,Argentina,Argentina,2025-06-30,right,11,721,35.63,73.15,79.91,88.14,34.18,67.58,46.89,68.46
2677,I. Tapia,Universidad de Chile,Universidad de Chile,Chile | Primera División 2024,LCB,25.0,189,Chile,Chile,2025-12-31,left,10,644,34.22,57.1,64.79,51.98,54.91,57.21,23.05,50.24
2678,N. Ferreyra,La Serena,Unión La Calera,Chile | Primera División 2024,LCB,32.0,194,Argentina,"Argentina, Italy",2025-12-31,right,9,619,43.21,65.53,26.71,24.6,29.42,86.63,10.55,41.93
2679,G. Kagelmacher,Torque,Universidad Católica,Chile | Primera División 2024,LCB,37.0,183,Uruguay,"Uruguay, Germany",,right,19,1668,46.09,33.18,20.98,50.27,74.27,77.06,59.45,59.32
2680,L. Mosevich,Instituto,O'Higgins,Chile | Primera División 2024,RCB,28.0,185,Argentina,Argentina,2025-12-31,right,25,2546,72.03,46.05,60.15,25.21,54.73,83.98,82.74,64.81
2681,G. Guiffrey,Audax Italiano,Audax Italiano,Chile | Primera División 2024,"LB, LCB",27.0,182,Argentina,Argentina,2025-12-31,left,22,1662,41.41,84.82,83.84,69.05,30.03,19.04,76.59,67.71
2682,N. Peñailillo,Deportes Limache,Unión Española,Chile | Primera División 2024,"LB, LCB",33.0,176,Chile,Chile,,left,12,527,28.5,57.27,67.74,79.63,39.97,75.69,35.12,20.51
2683,A. Parot,Deportes Limache,Universidad Católica,Chile | Primera División 2024,"LCB, LB",35.0,180,Chile,Chile,,left,15,716,30.53,37.8,49.3,76.01,62.13,14.28,16.46,49.69
2684,R. Caroca,Huachipato,Ñublense,Chile | Primera División 2024,"LCB, CB",35.0,170,Chile,Chile,,right,25,2516,30.65,28.1,50.03,17.01,43.45,42.21,33.29,80.1
2685,D. Fiamengo,Colo Colo,Unión La Calera,Chile | Primera División 2024,"RB, RCB",22.0,182,Chile,Chile,,right,4,201,23.85,42.92,56.1,30.79,18.57,34.4,61.16,58.65
2686,B. Romo,unknown,Unión La Calera,Chile | Primera División 2024,LCB,35.0,186,Chile,Chile,,left,6,243,23.85,26.01,62.32,13.78,25.09,32.39,55.67,88.55
2687,C. Labrín,Ñublense,Ñublense,Chile | Primera División 2024,RCB,34.0,181,Chile,Chile,,right,23,1988,45.04,57.7,58.84,36.31,32.9,26.11,39.63,50.29
2688,P. Vargas,Huachipato,Copiapó,Chile | Primera División 2024,"RCB, CB",31.0,175,Chile,Chile,,right,19,1819,87.56,64.55,32.01,32.1,25.58,67.3,8.05,34.98
2689,F. Alarcón,Recoleta,Cobresal,Chile | Primera División 2024,LCB,35.0,188,Chile,Chile,,right,26,2631,66.58,32.64,34.42,29.82,78.08,46.72,70.06,46.39
2690,R. González,Everton,Colo Colo,Chile | Primera División 2024,RCB,34.0,185,Argentina,"Argentina, Chile",,right,6,418,77.99,25.43,6.16,58.87,76.31,39.32,55.43,13.51
2691,F. Torres,Copiapó,Audax Italiano,Chile | Primera División 2024,"RCB, LCB",35.0,180,Chile,Chile,,right,22,2158,64.94,43.55,60.98,55.95,48.38,73.28,46.04,73.66
2692,M. Sanhueza,Rangers,Deportes Iquique,Chile | Primera División 2024,"RCB, LCB",33.0,181,Chile,Chile,,right,17,1501,68.73,36.6,34.7,28.6,60.4,39.74,23.41,63.82
2693,N. Bazán,Audax Italiano,Audax Italiano,Chile | Primera División 2024,"LWB, LCB",25.0,184,Argentina,Argentina,2024-12-31,right,2,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,E. Parnisari,San Miguel,Unión La Calera,Chile | Primera División 2024,"RCB, LCB, CB",34.0,183,Argentina,Argentina,,right,24,2241,66.58,57.36,29.45,41.43,35.91,42.94,32.32,48.04
2695,M. Blázquez,Deportes Iquique,Deportes Iquique,Chile | Primera División 2024,RCB,33.0,188,Chile,Chile,2025-12-31,right,16,1412,31.74,56.43,35.09,37.1,40.52,58.86,80.18,57.41
2696,R. González,Cobreloa,Cobreloa,Chile | Primera División 2024,LCB,36.0,183,Chile,Chile,2025-12-31,left,22,1897,44.34,30.93,43.72,10.58,44.66,29.89,57.62,57.47
2697,M. Fernández,Coquimbo Unido,Coquimbo Unido,Chile | Primera División 2024,"LCB, RCB",36.0,180,Uruguay,"Uruguay, Chile",2025-12-31,right,22,2129,39.09,51.93,26.07,21.62,61.13,48.92,59.15,40.5
2698,C. Muñoz,Audax Italiano,Audax Italiano,Chile | Primera División 2024,RCB,25.0,184,Chile,Chile,2026-12-31,unknown,15,1186,33.89,73.48,37.47,73.57,74.79,50.5,28.2,58.1
2699,S. Valencia,Ñublense,Ñublense,Chile | Primera División 2024,"LCB, LB, LDMF",24.0,178,Chile,Chile,2024-12-31,left,7,304,23.85,29.24,82.26,52.47,24.54,64.1,32.99,49.97
2700,C. Suárez,Palestino,Palestino,Chile | Primera División 2024,LCB,38.0,179,Chile,Chile,2025-12-31,right,27,2598,94.44,65.03,62.9,73.29,60.46,59.82,38.99,49.68
2701,V. Vidal,Unión Española,Unión Española,Chile | Primera División 2024,"LCB, RCB",20.0,180,Chile,Chile,,right,16,1465,64.79,40.08,26.52,16.65,70.88,8.0,69.39,63.16
2702,D. Ulloa,Unión La Calera,Unión La Calera,Chile | Primera División 2024,"LB, LCB",21.0,178,Chile,Chile,2025-12-31,left,21,1271,56.88,67.61,69.57,47.93,25.43,51.42,63.05,39.67
2703,B. Roco,Unión Española,Unión Española,Chile | Primera División 2024,RCB,21.0,183,Chile,Chile,,right,16,1590,26.31,32.53,40.37,53.6,64.05,40.26,51.95,55.63
2704,D. Piña,Audax Italiano,Audax Italiano,Chile | Primera División 2024,"LB, LCB",23.0,188,Chile,Chile,2026-12-31,left,8,476,23.85,49.72,46.95,44.54,20.76,56.11,33.17,81.03
2705,A. Saldivia,Colo Colo,Colo Colo,Chile | Primera División 2024,RCB,23.0,180,Uruguay,Uruguay,2026-12-31,right,18,1729,43.67,84.9,83.2,90.98,94.97,63.61,53.41,32.31
2706,A. Lopez,Deportes Iquique,Deportes Iquique,Chile | Primera División 2024,"LB, LCB",20.0,0,Chile,Chile,,left,10,482,27.42,78.64,70.06,80.09,45.82,22.51,49.02,44.95
2707,S. Pereira,unknown,Everton,Chile | Primera División 2024,"RCB, LCB",26.0,185,Chile,Chile,,right,10,587,30.54,23.21,13.72,11.01,23.2,68.25,40.18,86.8
2708,N. Palma,Cobreloa,Cobreloa,Chile | Primera División 2024,"LCB, LB, RB",23.0,183,Chile,Chile,2025-12-31,right,21,1709,27.43,73.53,60.98,66.01,43.57,10.65,33.96,32.04
2709,I. Román,Atlético Mineiro,Palestino,Chile | Primera División 2024,RCB,18.0,183,Chile,Chile,2029-12-31,right,24,2139,65.3,51.1,49.45,75.27,63.51,40.66,73.23,60.92
2710,C. Toro,Cobresal,Cobresal,Chile | Primera División 2024,"LCB, RCB",24.0,183,Chile,Chile,,right,5,503,42.33,35.37,50.73,36.37,59.12,41.11,49.21,30.26
2711,D. Monreal,Unión La Calera,Audax Italiano,Chile | Primera División 2024,"LCB, RCB",22.0,0,Chile,Chile,2026-12-31,unknown,2,69,23.85,22.2,4.57,15.52,33.87,17.58,18.2,6.59
2712,E. Calderón,Gimnasia Mendoza,Copiapó,Chile | Primera División 2024,RCB,24.0,188,Argentina,Argentina,2025-12-31,right,7,705,49.95,40.89,83.78,68.17,26.86,80.99,72.99,59.45
2713,B. Mellado,Huachipato,Huachipato,Chile | Primera División 2024,LCB,21.0,0,Chile,Chile,,unknown,6,390,24.77,63.0,4.57,73.45,59.48,51.6,47.07,66.76
2714,R. Cordero,Univ. Concepción,Universidad de Chile,Chile | Primera División 2024,"RCB, LCMF",21.0,176,Chile,Chile,2025-12-31,right,4,182,23.85,46.7,71.65,80.91,48.38,72.09,29.02,61.29
2715,R. Sandoval,Cobresal,Cobresal,Chile | Primera División 2024,"LB, LCB",23.0,186,Chile,Chile,,left,7,398,23.85,36.1,93.96,82.65,62.35,33.37,24.63,58.44
2716,L. Arnijas,Unión La Calera,Unión La Calera,Chile | Primera División 2024,RCB,21.0,189,Argentina,Argentina,,right,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,N. Brunet,Godoy Cruz,Unión La Calera,Chile | Primera División 2024,"LCB, LB",24.0,184,Argentina,Argentina,2026-12-31,left,13,1201,68.92,51.27,52.65,85.46,36.49,43.8,70.06,68.28
2718,D. Retamal,Universidad de Chile,Universidad de Chile,Chile | Primera División 2024,"RCB, RB",21.0,0,Chile,Chile,2026-12-31,unknown,6,309,42.36,26.41,34.94,36.25,45.34,23.76,24.15,22.39
2719,A. Llinás,Millonarios,Millonarios,Colombia | Primera División 2025,RCB,27.0,188,Colombia,"Colombia, Spain",2026-12-31,right,10,1007,46.2,53.32,59.55,43.64,46.89,58.62,86.92,46.97
2720,J. Vargas,Millonarios,Millonarios,Colombia | Primera División 2025,LCB,29.0,192,Costa Rica,Costa Rica,2026-12-31,left,5,453,32.63,36.81,78.31,83.03,69.77,88.09,44.44,39.65
2721,J. Ortiz,Medellín,Medellín,Colombia | Primera División 2025,"CB, RCB, LCB",26.0,179,Colombia,Colombia,2026-12-31,right,7,588,41.35,68.54,34.14,55.81,69.62,24.17,81.04,79.55
2722,J. Aguirre,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,RCB,28.0,185,Colombia,Colombia,2025-12-31,right,8,615,55.91,45.38,51.11,75.45,70.23,61.32,38.08,57.28
2723,C. Tovar,América de Cali,América de Cali,Colombia | Primera División 2025,"RCB, LCB",26.0,185,Colombia,Colombia,2025-06-30,right,5,495,44.46,33.81,40.68,32.75,38.16,79.8,57.98,36.03
2724,J. Castro,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"RB, RCB, LB",28.0,176,Colombia,Colombia,,right,10,497,97.39,92.56,71.77,35.08,56.34,28.21,11.29,18.61
2725,H. Martínez,Medellín,Medellín,Colombia | Primera División 2025,"CB, DMF, RCMF",27.0,185,Colombia,Colombia,2027-06-30,right,13,1042,58.9,86.08,69.92,93.38,65.76,9.5,72.42,42.9
2726,J. Quintero,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,RCB,30.0,184,Colombia,Colombia,,right,15,1432,78.43,61.4,51.94,27.88,60.83,80.01,36.31,63.91
2727,G. Corujo,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,LCB,28.0,189,Uruguay,Uruguay,,right,11,611,43.41,51.3,54.87,46.92,38.86,60.94,63.69,87.99
2728,J. Pestaña,América de Cali,América de Cali,Colombia | Primera División 2025,"RCB, LCB",27.0,186,Colombia,Colombia,2026-12-31,right,12,1107,85.54,55.12,35.23,42.37,59.62,38.59,42.22,34.94
2729,M. Torres,Tolima,Tolima,Colombia | Primera División 2025,RCB,29.0,180,Colombia,Colombia,2025-06-30,right,7,694,44.89,71.39,65.05,48.54,53.11,48.09,29.55,14.56
2730,D. Rivera,Junior,Junior,Colombia | Primera División 2025,LCB,26.0,186,Colombia,Colombia,,right,14,1231,50.6,38.65,68.54,71.06,62.95,29.75,62.27,74.58
2731,R. Pérez,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,RCB,35.0,186,Colombia,Colombia,2025-12-31,right,6,566,33.49,36.0,58.69,25.18,30.38,28.14,72.75,63.5
2732,R. Pájaro,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LCMF, RDMF, CB",23.0,172,Colombia,Colombia,,right,16,1307,52.99,85.3,80.51,95.23,74.65,24.55,40.56,40.79
2733,J. Arias,Millonarios,Millonarios,Colombia | Primera División 2025,LCB,32.0,183,Colombia,Colombia,2025-12-31,left,11,1053,33.31,54.98,55.05,65.56,69.24,49.95,28.84,75.76
2734,A. Mosquera,América de Cali,América de Cali,Colombia | Primera División 2025,"RCB, CB",35.0,178,Colombia,Colombia,2025-12-31,right,5,347,53.83,32.62,12.45,31.52,33.96,40.38,54.55,82.98
2735,W. Tesillo,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,LCB,35.0,184,Colombia,Colombia,2025-06-30,left,15,1414,60.01,80.12,57.7,88.28,75.28,62.48,38.38,56.68
2736,E. Olivera,Santa Fe,Santa Fe,Colombia | Primera División 2025,RCB,35.0,180,Argentina,Argentina,,right,11,1068,47.56,34.55,55.63,65.66,55.88,39.88,41.01,33.7
2737,V. Moreno,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LCB, RCB",30.0,184,Colombia,Colombia,,right,14,1407,41.17,42.32,22.02,55.28,58.81,35.0,57.17,41.25
2738,F. Lozano,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"LCB, DMF",31.0,175,Colombia,Colombia,,right,17,1697,94.74,76.06,81.72,57.53,59.09,54.95,16.31,68.68
2739,B. Agrón,La Equidad,La Equidad,Colombia | Primera División 2025,LCB,24.0,184,Colombia,Colombia,,left,7,711,41.3,76.62,86.26,58.89,47.6,60.26,66.92,70.13
2740,B. Montaño,La Equidad,La Equidad,Colombia | Primera División 2025,LCB,23.0,188,Colombia,Colombia,,left,10,986,38.19,59.82,35.53,76.09,48.16,37.33,58.79,28.93
2741,D. Londoño,Medellín,Medellín,Colombia | Primera División 2025,LCB,30.0,185,Colombia,Colombia,,left,14,1397,83.61,83.69,74.44,93.79,86.82,65.96,82.32,46.93
2742,L. Chaverra,Medellín,Medellín,Colombia | Primera División 2025,"RCB, RB",28.0,177,Colombia,Colombia,2026-06-30,right,15,1495,81.89,81.6,73.21,92.63,69.07,29.12,39.29,50.58
2743,M. Payares,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,LCB,30.0,183,Colombia,Colombia,,right,15,1500,70.92,55.94,48.16,36.57,46.94,69.4,52.42,44.4
2744,O. Vanegas,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"RCB, RB",28.0,185,Colombia,Colombia,,right,11,1008,82.64,37.24,66.14,22.65,31.29,61.22,65.83,42.54
2745,C. Romaña,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,RCB,25.0,185,Colombia,Colombia,,right,12,1144,44.79,62.51,81.79,78.48,58.26,81.47,53.89,27.38
2746,S. Mosquera,Millonarios,Millonarios,Colombia | Primera División 2025,RCB,31.0,185,Colombia,Colombia,2025-06-30,right,6,533,49.97,34.38,67.8,79.04,72.65,43.87,40.03,25.46
2747,J. Cuenú,Junior,Junior,Colombia | Primera División 2025,"LCB, CB, RCB",30.0,192,Colombia,Colombia,,right,9,806,46.46,41.59,12.35,35.81,45.78,50.61,19.52,35.07
2748,J. Moya,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"RCB, LCB",32.0,185,Colombia,Colombia,,right,14,1411,56.19,64.92,51.36,25.1,30.63,59.68,38.59,59.26
2749,J. Báez,Junior,Junior,Colombia | Primera División 2025,RCB,35.0,180,Paraguay,"Paraguay, Argentina",,right,13,1276,58.73,45.2,66.39,74.09,56.19,38.92,46.31,53.76
2750,I. Scarpeta,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LCB, RCB, CB",28.0,180,Colombia,Colombia,,right,9,432,47.26,46.44,77.35,23.84,28.08,54.85,77.55,65.04
2751,F. Mosquera,Tolima,Tolima,Colombia | Primera División 2025,"LCB, RCB, LDMF",30.0,180,Colombia,Colombia,,right,8,499,73.33,47.57,72.53,32.73,62.7,40.48,65.4,36.56
2752,S. Valencia,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LCB, LB",21.0,186,Ecuador,Ecuador,2025-12-31,left,10,852,32.63,36.42,61.46,60.76,66.49,33.92,59.44,30.52
2753,J. Cardona,Once Caldas,Once Caldas,Colombia | Primera División 2025,RCB,26.0,184,Colombia,Colombia,2026-06-30,right,13,1135,48.39,43.56,73.74,22.02,44.87,79.55,36.97,86.13
2754,F. Aguilar,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,RCB,32.0,190,Colombia,Colombia,,right,3,204,38.86,34.13,47.75,65.25,59.42,68.64,9.49,21.56
2755,J. Malagón,Once Caldas,Once Caldas,Colombia | Primera División 2025,"LCB, RCB",31.0,185,Colombia,Colombia,,right,14,1252,59.6,59.24,24.44,75.81,59.87,16.32,38.28,54.38
2756,J. Figueroa,Alianza,Alianza,Colombia | Primera División 2025,"RCB, CB",29.0,180,Colombia,Colombia,2027-12-31,right,9,576,51.69,53.04,57.98,19.65,27.75,55.08,53.43,40.38
2757,J. Quiñónes,Tolima,Tolima,Colombia | Primera División 2025,RCB,35.0,195,Colombia,Colombia,,right,7,515,81.96,67.97,68.11,41.31,44.57,95.06,35.45,50.23
2758,J. Mina,Llaneros,Llaneros,Colombia | Primera División 2025,RCB,25.0,188,Colombia,Colombia,,right,7,405,32.63,44.4,56.67,36.41,48.36,25.46,83.69,59.64
2759,H. Mena,Junior,Junior,Colombia | Primera División 2025,RCB,23.0,185,Colombia,Colombia,,right,1,104,32.63,32.32,70.68,88.18,64.82,32.05,93.48,60.8
2760,A. Angulo,Tolima,Tolima,Colombia | Primera División 2025,LCB,28.0,187,Colombia,Colombia,,right,8,703,43.36,42.98,83.79,70.91,63.86,76.62,67.45,58.17
2761,M. Rodas,Once Caldas,Once Caldas,Colombia | Primera División 2025,"LCB, LDMF, RDMF",27.0,186,Colombia,Colombia,,right,2,121,52.9,35.62,55.68,37.37,33.11,14.3,81.57,80.19
2762,K. Moreno,Alianza,Alianza,Colombia | Primera División 2025,"LCB, LB",24.0,187,Colombia,Colombia,,right,5,269,56.7,60.03,43.36,9.27,24.97,72.2,3.46,24.26
2763,F. Meza,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,LCB,33.0,184,Colombia,Colombia,,right,3,243,32.63,57.8,12.6,65.66,53.11,58.97,83.54,56.32
2764,E. Velasco,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"LCB, LB",33.0,179,Colombia,Colombia,2025-06-30,left,5,387,33.76,55.12,81.41,72.32,35.48,7.68,61.01,23.99
2765,Jeison Angulo,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LB, LCB",28.0,184,Colombia,Colombia,,left,13,642,89.1,59.42,37.7,48.43,25.28,11.42,47.78,26.76
2766,A. Moralez,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,RCB,24.0,190,Colombia,Colombia,,right,2,209,55.32,63.12,51.19,89.29,70.13,37.05,78.03,52.1
2767,P. Franco,Alianza,Alianza,Colombia | Primera División 2025,"LCB, RCB",34.0,184,Colombia,Colombia,,right,13,1297,47.23,59.89,32.02,71.46,58.66,37.93,73.54,64.91
2768,B. Carabalí,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,RCB,26.0,188,Colombia,Colombia,,right,7,514,88.32,35.62,36.69,33.59,33.76,88.59,26.77,42.72
2769,Y. Díaz,Fortaleza,Fortaleza,Colombia | Primera División 2025,"RCB, LCB",27.0,178,Colombia,Colombia,,right,7,645,53.82,54.71,48.59,94.8,71.59,51.77,42.22,64.72
2770,J. Rodríguez,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"RCB, CB",24.0,185,Colombia,Colombia,,right,13,1192,55.95,65.41,28.31,52.58,33.61,68.69,31.87,61.54
2771,J. Caldera,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,LCB,23.0,185,Colombia,Colombia,2025-12-31,right,12,837,83.2,67.92,78.01,62.47,38.91,67.2,55.86,72.28
2772,L. Caicedo,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,RCB,32.0,185,Ecuador,Ecuador,,right,10,920,42.77,40.19,30.28,58.89,43.41,15.86,13.03,18.33
2773,K. Riascos,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,RCB,29.0,189,Colombia,Colombia,,right,13,1202,43.1,58.96,56.57,26.29,37.4,69.35,15.61,29.96
2774,E. Cabeza,Fortaleza,Fortaleza,Colombia | Primera División 2025,RCB,22.0,0,Ecuador,Ecuador,,unknown,1,99,32.63,52.65,59.24,73.38,58.66,60.56,27.07,13.78
2775,J. Riquett,Once Caldas,Once Caldas,Colombia | Primera División 2025,"LCB, CB",34.0,188,Colombia,Colombia,2025-12-31,left,5,412,32.63,43.85,42.53,6.46,50.78,36.87,49.55,75.56
2776,F. Torijano,Medellín,Medellín,Colombia | Primera División 2025,CB,36.0,182,Colombia,Colombia,2025-12-31,right,1,98,52.26,38.95,15.68,41.31,77.8,87.18,64.52,48.94
2777,J. García,Alianza,Alianza,Colombia | Primera División 2025,"RCB, LCB",35.0,186,Colombia,Colombia,2025-12-31,right,14,1403,51.67,41.38,65.88,24.6,39.97,65.56,39.9,46.76
2778,J. Medranda,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,LCB,23.0,186,Colombia,Colombia,,left,8,777,86.65,73.76,71.01,48.38,38.46,53.59,53.64,47.81
2779,J. Balanta,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LCB, CB",27.0,0,Colombia,Colombia,,right,13,1124,37.57,32.65,86.31,33.38,47.1,51.82,44.8,31.0
2780,C. Henao,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"LCB, LB",36.0,187,Colombia,Colombia,2025-12-31,left,11,988,55.73,63.04,59.27,49.55,49.77,70.31,38.69,39.54
2781,C. Zapata,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"RCB, CB",38.0,188,Colombia,Colombia,,right,5,366,32.63,33.65,29.07,24.85,45.68,73.41,41.36,52.33
2782,J. Mena,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"LCB, CB",35.0,183,Colombia,Colombia,2025-12-31,right,11,990,59.03,52.51,25.88,31.26,43.48,60.26,64.55,70.08
2783,C. Ramírez,Envigado,Envigado,Colombia | Primera División 2025,LCB,37.0,182,Colombia,Colombia,,left,14,1404,41.08,35.82,56.64,46.87,48.11,46.57,34.67,36.4
2784,G. Tegüé,La Equidad,La Equidad,Colombia | Primera División 2025,"CB, RCB",25.0,186,Colombia,Colombia,,right,12,1037,48.13,46.19,73.03,38.13,52.8,81.77,79.9,62.62
2785,C. Valencia,Llaneros,Llaneros,Colombia | Primera División 2025,LCB,33.0,186,Colombia,Colombia,,left,10,854,44.26,35.97,12.15,52.32,65.48,56.37,51.46,62.48
2786,J. Ojeda,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,LCB,27.0,188,Paraguay,Paraguay,,right,9,787,52.28,40.49,40.18,32.85,32.45,22.63,28.08,32.78
2787,D. Bocanegra,América de Cali,América de Cali,Colombia | Primera División 2025,"RCB, LCB",38.0,182,Colombia,Colombia,,right,3,228,34.4,36.93,63.03,58.18,60.73,20.46,66.62,34.28
2788,L. Escorcia,Medellín U20,Medellín,Colombia | Primera División 2025,"CB, RCB",21.0,0,Colombia,Colombia,2026-12-31,unknown,6,417,33.72,30.52,94.19,44.75,66.04,73.24,40.15,42.58
2789,F. Villa,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"RCB, RB",19.0,0,Colombia,Colombia,,unknown,2,82,32.63,32.5,12.05,17.47,40.98,55.81,4.19,44.53
2790,I. Venecia,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"LDMF, LCB, RCB",18.0,194,Colombia,Colombia,,unknown,2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,J. Angulo Rodríguez,Deportivo Cali U17,Deportivo Cali,Colombia | Primera División 2025,RCB,20.0,0,Colombia,Colombia,,unknown,1,76,32.63,49.57,12.05,62.27,76.29,57.3,76.79,35.57
2792,K. Cuesta,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LCB, CB",24.0,0,Colombia,Colombia,,unknown,4,350,41.3,33.87,13.38,50.86,54.95,19.95,42.47,30.73
2793,D. Palomeque,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"RCB, CB",31.0,183,Colombia,Colombia,,unknown,4,400,32.63,31.33,76.11,16.46,41.59,34.35,90.2,56.72
2794,R. Caicedo,Atlético Nacional U18,Atlético Nacional,Colombia | Primera División 2025,LCB,18.0,0,Colombia,Colombia,,unknown,2,129,32.63,33.78,20.68,60.3,59.77,24.58,91.97,38.28
2795,N. Rengifo,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"DMF, RCB",20.0,0,Colombia,Colombia,,unknown,2,67,35.61,32.59,16.44,29.49,33.21,52.66,1.09,28.84
2796,K. Mantilla,Medellín,Medellín,Colombia | Primera División 2025,"CB, LCB",21.0,191,Colombia,Colombia,2027-12-31,right,2,105,32.63,30.52,13.56,21.01,39.72,88.03,8.33,51.06
2797,J. Arias,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,RCB,21.0,184,Colombia,Colombia,2026-12-31,right,9,659,51.19,43.61,67.17,84.29,76.79,32.2,85.25,67.64
2798,D. Polanco,La Equidad,La Equidad,Colombia | Primera División 2025,"RCB, CB",26.0,186,Colombia,Colombia,2026-12-31,right,10,840,34.56,56.27,76.82,54.02,40.38,40.06,33.79,21.36
2799,A. Alarcón,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"CB, RCB",23.0,192,Colombia,Colombia,2025-12-31,right,15,1434,86.04,55.19,49.22,44.57,53.21,67.53,67.12,51.62
2800,J. Rios,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,LCB,26.0,184,Colombia,Colombia,,left,16,1579,79.86,66.66,59.39,69.77,50.53,49.6,65.56,64.03
2801,S. Maya,Fortaleza U20,Fortaleza,Colombia | Primera División 2025,RCB,19.0,182,Colombia,Colombia,,unknown,13,952,82.33,76.99,34.29,47.6,57.78,40.74,35.45,69.4
2802,J. Bazan,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"LCB, RCB, RCMF",19.0,183,Colombia,Colombia,,unknown,3,226,61.39,35.15,49.7,22.27,19.67,68.03,66.52,70.18
2803,J. Peñaloza,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,RCB,0.0,0,Colombia,Colombia,,unknown,1,80,32.63,30.52,14.22,18.84,46.09,56.52,5.61,51.07
2804,J. Castaño,Once Caldas,Once Caldas,Colombia | Primera División 2025,"RCB, LB, LCB",26.0,0,Colombia,Colombia,2025-12-31,unknown,8,416,32.63,46.3,42.2,30.1,25.53,66.65,72.88,69.3
2805,D. Ortíz,Unión Magdalena U20,Unión Magdalena,Colombia | Primera División 2025,"LB, LCB",21.0,0,Colombia,Colombia,,unknown,5,276,34.13,48.49,39.29,41.57,26.16,9.25,44.9,62.79
2806,S. Urrea,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,CB,22.0,0,Colombia,Colombia,2025-06-30,unknown,2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,B. Medina,América de Cali,América de Cali,Colombia | Primera División 2025,LCB,23.0,0,Colombia,Colombia,2026-06-30,unknown,13,1281,60.37,56.34,80.78,74.29,53.11,72.93,85.4,65.3
2808,N. Lara,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,LCB,22.0,183,Colombia,Colombia,2027-12-31,left,6,452,40.58,68.65,85.43,70.0,45.48,39.02,77.12,46.68
2809,D. Hernández,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LCB, RCB",25.0,190,Colombia,Colombia,,right,16,1570,44.08,53.74,62.53,57.58,56.89,71.42,79.85,79.83
