,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
3333,S. Valenzuela,Cobresal,Cobresal,Chile | Primera División 2024,RCMF,29.0,185,Venezuela,Venezuela,,unknown,1,63,21.78,49.76,78.05,93.99,34.86,10.76,22.32
3334,F. Moya,unknown,Ñublense,Chile | Primera División 2024,"LCMF, LDMF, RDMF",19.0,0,Chile,Chile,,unknown,19,1104,88.88,58.06,40.84,43.56,38.4,40.21,41.08
3335,M. Rivera,La Serena,Ñublense,Chile | Primera División 2024,"LCMF, LDMF",29.0,175,Chile,Chile,,left,26,2155,39.42,64.96,48.41,68.85,42.92,66.33,73.38
3336,B. Jauregui,Unión Española,Unión Española,Chile | Primera División 2024,"LDMF, LCMF, DMF",21.0,0,Chile,Chile,2026-12-31,unknown,11,419,31.77,39.23,71.15,11.06,40.17,45.9,86.39
3337,E. Hoyos,Deportes Iquique,Deportes Iquique,Chile | Primera División 2024,"LCMF, AMF",24.0,179,Argentina,Argentina,2027-12-31,left,27,1808,78.98,91.67,88.63,80.96,72.91,40.3,41.11
3338,L. Soto,Everton,Colo Colo,Chile | Primera División 2024,"RCMF, RAMF",22.0,182,Chile,Chile,,right,10,346,40.98,29.69,68.32,60.87,75.99,40.64,39.68
3339,J. Moya,Everton,Deportes Iquique,Chile | Primera División 2024,"DMF, RCMF, LDMF",31.0,170,Chile,Chile,2026-12-31,right,23,1220,58.03,48.69,63.75,75.82,38.49,33.02,69.93
3340,J. Cárcamo,Huachipato,Huachipato,Chile | Primera División 2024,"RDMF, DMF, RCMF",20.0,0,Chile,Chile,2026-12-31,right,4,55,21.78,14.59,51.85,11.06,20.84,94.12,94.54
3341,S. Silva,Huachipato,Huachipato,Chile | Primera División 2024,"DMF, LCMF, RDMF",20.0,181,Uruguay,Uruguay,2027-12-31,right,22,1550,29.09,28.37,16.11,71.78,52.24,57.44,36.96
3342,F. Montes,Palestino,Palestino,Chile | Primera División 2024,"RCMF, LCMF",20.0,0,Chile,Chile,,unknown,1,95,21.78,25.46,48.53,91.15,24.35,66.05,50.65
3343,B. González,Unión San Felipe,Universidad Católica,Chile | Primera División 2024,"DMF, LCMF, AMF",22.0,165,Chile,Chile,2025-12-31,right,9,438,27.83,49.76,66.61,73.12,26.8,61.86,48.29
3344,C. Castillo,Deportes Santa Cruz,O'Higgins,Chile | Primera División 2024,"LCMF, RCMF, DMF",22.0,177,Chile,Chile,,right,8,475,22.54,31.25,23.2,12.31,18.12,30.47,45.1
3345,A. Oroz,Colo Colo,Colo Colo,Chile | Primera División 2024,"LCMF, LW",22.0,171,Chile,Chile,2025-12-31,right,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,M. Sandoval,Audax Italiano,Audax Italiano,Chile | Primera División 2024,RCMF,17.0,0,Chile,Chile,,unknown,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,J. Martínez,Huachipato,Huachipato,Chile | Primera División 2024,"LCMF, RCMF",28.0,178,Chile,Chile,2025-12-31,right,19,1239,34.31,65.08,32.5,60.1,36.63,67.7,32.19
3348,N. Orrego,Deportes Temuco,Cobreloa,Chile | Primera División 2024,"RCMF, RW, CF",23.0,0,Chile,Chile,2025-12-31,unknown,14,606,74.34,63.37,80.24,65.29,63.41,50.9,17.52
3349,R. Vásquez,Ñublense,Ñublense,Chile | Primera División 2024,"DMF, LAMF, LW",19.0,170,Chile,Chile,2024-12-31,right,4,94,21.78,34.55,75.58,16.97,31.44,7.44,76.23
3350,D. Plaza,Colo Colo,Colo Colo,Chile | Primera División 2024,"AMF, RCMF",21.0,178,Chile,Chile,2025-12-31,right,2,73,44.72,16.66,42.36,11.06,40.96,53.4,43.45
3351,M. Uribe,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"LDMF, RCMF, RDMF",34.0,182,Colombia,Colombia,2026-06-30,right,8,426,41.92,86.92,60.8,20.95,93.35,38.49,39.77
3352,J. Zapata,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"RCMF, LDMF, RDMF",24.0,179,Colombia,Colombia,2026-06-30,right,9,555,81.35,26.59,35.51,18.37,59.95,34.7,32.86
3353,J. Alvarado,Medellín,Medellín,Colombia | Primera División 2025,"LCMF, RCMF, DMF",25.0,180,Colombia,Colombia,2026-12-31,right,15,852,26.79,59.15,52.14,63.79,84.44,85.36,40.28
3354,J. Campuzano,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"RDMF, DMF, LDMF",29.0,175,Colombia,"Colombia, Argentina",2026-06-30,right,13,1137,27.26,44.92,38.83,49.81,82.23,60.89,68.1
3355,É. Balanta,América de Cali,América de Cali,Colombia | Primera División 2025,"LCMF, LDMF, RCMF",32.0,180,Colombia,Colombia,2026-06-30,left,11,926,72.07,55.93,39.56,69.02,47.24,85.61,76.49
3356,Jesus Rivas,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LCMF, LW",28.0,175,Colombia,Colombia,2026-12-31,right,10,728,44.92,51.88,84.58,71.86,79.72,52.88,43.64
3357,B. Arce,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"AMF, LAMF, CF",26.0,177,Ecuador,Ecuador,2025-12-31,right,9,548,79.9,84.03,85.28,56.52,81.33,46.48,34.71
3358,D. Moreno,Medellín,Medellín,Colombia | Primera División 2025,"LCMF, AMF, CF",29.0,185,Colombia,Colombia,2026-06-30,right,11,607,90.54,75.51,58.75,68.86,46.77,47.07,23.34
3359,S. Vega,Millonarios,Millonarios,Colombia | Primera División 2025,"LCMF, LDMF, RCMF",26.0,178,Colombia,Colombia,2026-12-31,right,10,742,26.79,48.89,55.27,52.77,63.66,19.66,52.5
3360,A. Colorado,Junior,Junior,Colombia | Primera División 2025,"LDMF, RCMF, LCMF",26.0,193,Colombia,Colombia,2026-06-30,right,3,172,49.68,29.77,38.79,17.05,37.79,54.21,21.71
3361,E. Cardona,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"AMF, LW, LCMF",32.0,185,Colombia,Colombia,2025-06-30,right,14,1011,97.03,96.14,71.44,80.38,82.18,55.52,17.69
3362,Y. Velásquez,Santa Fe,Santa Fe,Colombia | Primera División 2025,"RDMF, RCMF, LDMF",25.0,184,Colombia,Colombia,,right,13,1039,65.07,37.25,39.98,61.52,61.07,78.02,86.15
3363,J. Palacios,Envigado,Envigado,Colombia | Primera División 2025,"RCMF, RDMF, LDMF",21.0,180,Colombia,Colombia,,right,15,1250,32.04,33.53,43.56,18.22,31.7,57.28,49.84
3364,D. Cataño,Millonarios,Millonarios,Colombia | Primera División 2025,"AMF, CF, RW",33.0,174,Colombia,Colombia,2026-06-30,right,11,620,42.39,66.59,90.19,52.42,66.04,23.38,50.08
3365,J. Quiñónes,Tolima,Tolima,Colombia | Primera División 2025,"AMF, CF",24.0,170,Colombia,Colombia,2027-06-30,right,4,128,26.79,31.01,75.47,17.05,45.84,45.25,42.15
3366,M. García,Once Caldas,Once Caldas,Colombia | Primera División 2025,"RDMF, RCMF",26.0,178,Colombia,Colombia,2027-06-30,right,14,1193,41.1,58.61,50.53,38.79,53.12,39.32,68.13
3367,Larry Vásquez,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,DMF,33.0,186,Colombia,"Colombia, Venezuela",2025-12-31,right,1,75,32.7,57.49,8.86,17.05,73.29,75.57,45.98
3368,I. Rojas,Once Caldas,Once Caldas,Colombia | Primera División 2025,"LDMF, DMF",27.0,178,Colombia,Colombia,2026-12-31,left,14,1152,31.75,45.31,18.62,47.88,20.26,62.96,32.37
3369,G. Cabezas,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"LCMF, RCMF",22.0,178,Colombia,Colombia,2025-12-31,left,8,481,52.18,60.25,73.6,18.75,68.86,37.37,47.86
3370,F. Acosta,La Equidad,La Equidad,Colombia | Primera División 2025,"RCMF, LCMF",30.0,192,Colombia,"Colombia, Spain",,right,16,1460,50.26,52.63,39.73,64.85,46.04,87.16,68.02
3371,S. Navarro,América de Cali,América de Cali,Colombia | Primera División 2025,"AMF, RCMF, LCMF",24.0,187,Colombia,Colombia,,right,16,1066,72.27,68.82,51.04,39.32,38.48,46.63,32.18
3372,A. García,Once Caldas,Once Caldas,Colombia | Primera División 2025,"AMF, LCMF",24.0,180,Colombia,Colombia,2025-12-31,right,12,793,49.65,74.18,77.78,62.95,60.13,52.47,43.76
3373,W. Hurtado,Envigado,Envigado,Colombia | Primera División 2025,"AMF, CF, LCMF",20.0,170,Colombia,Colombia,2026-06-30,unknown,4,159,39.02,69.57,63.66,86.97,87.14,10.65,14.08
3374,J. Pereira,Millonarios,Millonarios,Colombia | Primera División 2025,"RCMF, RDMF, LCMF",32.0,182,Colombia,Colombia,2025-12-31,right,9,835,72.61,58.71,42.9,64.36,59.06,63.45,39.36
3375,B. Rovira,Tolima,Tolima,Colombia | Primera División 2025,"LCMF, LDMF, RCMF",28.0,177,Colombia,Colombia,,right,10,911,38.54,75.3,41.04,19.62,80.08,56.37,63.88
3376,A. Zapata,Santa Fe,Santa Fe,Colombia | Primera División 2025,"AMF, RAMF, LWF",29.0,176,Colombia,Colombia,,left,13,1003,90.53,84.42,68.35,82.77,41.94,55.76,31.46
3377,R. Manjarrés,Alianza,Alianza,Colombia | Primera División 2025,"LDMF, LCMF, RCMF",25.0,184,Colombia,Colombia,,right,10,459,69.83,44.77,66.48,77.65,66.97,91.9,65.57
3378,C. Trujillo,Tolima,Tolima,Colombia | Primera División 2025,"RDMF, RCMF, LDMF",26.0,174,Colombia,Colombia,,right,14,817,44.6,34.84,42.84,17.05,37.15,72.47,61.18
3379,R. Pájaro,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LCMF, RDMF, CB",23.0,172,Colombia,Colombia,,right,16,1307,43.43,56.6,59.79,76.21,67.6,73.0,60.59
3380,B. Perlaza,Medellín,Medellín,Colombia | Primera División 2025,"RCMF, LCMF",32.0,187,Colombia,Colombia,,right,9,695,41.76,64.74,62.94,46.67,29.38,66.03,33.51
3381,J. Vélez,Junior,Junior,Colombia | Primera División 2025,"LCMF, DMF, RDMF",21.0,178,Colombia,Colombia,,right,5,348,34.03,18.58,22.37,17.05,34.14,43.0,55.05
3382,H. Rivera,Junior,Junior,Colombia | Primera División 2025,LDMF,31.0,176,Colombia,Colombia,,right,1,68,26.79,25.46,75.09,94.81,45.24,6.56,11.92
3383,J. Ríos,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"RDMF, RCMF, LDMF",33.0,174,Colombia,Colombia,2026-12-31,right,13,1259,33.44,48.61,65.17,19.51,37.64,66.25,73.23
3384,J. Nieto,Tolima,Tolima,Colombia | Primera División 2025,"RDMF, RCMF, LDMF",32.0,177,Colombia,Colombia,,right,14,1146,82.5,81.21,44.32,83.18,72.87,39.76,31.2
3385,E. López,Santa Fe,Santa Fe,Colombia | Primera División 2025,"AMF, RW, LW",30.0,179,Colombia,Colombia,2025-06-30,right,4,203,45.21,47.41,32.42,24.62,20.31,55.31,64.0
3386,L. González,Junior,Junior,Colombia | Primera División 2025,"AMF, LCMF",34.0,168,Venezuela,Venezuela,2025-06-30,right,9,370,78.48,84.96,90.62,73.6,86.36,6.9,17.42
3387,Y. Chará,Junior,Junior,Colombia | Primera División 2025,"RDMF, AMF, LCMF",34.0,168,Colombia,Colombia,2025-12-31,right,16,1310,69.4,82.2,53.83,75.15,81.88,50.16,41.87
3388,D. Moreno,Junior,Junior,Colombia | Primera División 2025,"RCMF, LDMF, RDMF",33.0,179,Colombia,Colombia,2025-12-31,right,15,1408,43.47,39.49,29.58,48.3,55.18,85.65,76.36
3389,F. Ángel,Junior,Junior,Colombia | Primera División 2025,"LCMF, RCMF, LAMF",24.0,176,Colombia,Colombia,,right,10,575,71.67,33.56,39.43,75.19,46.24,94.47,91.33
3390,D. Chávez,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"LCMF, LDMF, RDMF",27.0,180,Argentina,Argentina,,right,14,590,43.49,73.57,41.55,59.85,67.64,52.09,56.68
3391,R. Carrascal,América de Cali,América de Cali,Colombia | Primera División 2025,"LCMF, RCMF, DMF",32.0,177,Colombia,Colombia,,right,10,847,33.6,57.26,21.76,74.62,72.83,59.09,62.65
3392,A. Ibargüen,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"AMF, CF",32.0,175,Colombia,Colombia,,right,2,156,52.82,33.02,41.63,17.05,49.57,66.29,25.67
3393,L. Ríos,Santa Fe,Santa Fe,Colombia | Primera División 2025,"AMF, RAMF, RCMF",27.0,176,Argentina,Argentina,2025-06-30,right,7,231,37.51,53.6,76.31,58.56,22.21,62.39,56.91
3394,L. Berdugo,Junior,Junior,Colombia | Primera División 2025,"LCMF, LDMF",22.0,176,Colombia,Colombia,,left,1,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,L. Berrío,Medellín,Medellín,Colombia | Primera División 2025,"AMF, RCMF, LCMF",26.0,172,Colombia,Colombia,,right,14,860,76.66,87.27,59.34,66.44,40.77,58.02,22.27
3396,H. Mosquera,Santa Fe,Santa Fe,Colombia | Primera División 2025,"AMF, LAMF, CF",30.0,172,Colombia,Colombia,2025-12-31,right,13,958,57.95,89.88,86.72,78.41,42.19,47.75,27.34
3397,A. Zárate,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"RCMF, RAMF",26.0,177,Colombia,Colombia,2025-12-31,right,13,674,42.74,67.19,45.49,53.45,60.2,26.61,75.3
3398,A. Oliveros,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LCMF, AMF, RDMF",23.0,175,Colombia,Colombia,2025-12-31,right,3,109,26.79,70.63,33.14,92.46,50.41,46.03,47.56
3399,G. Celis,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"RCMF, DMF, LDMF",31.0,178,Colombia,Colombia,2027-06-30,right,14,1308,69.81,32.55,42.67,19.05,43.21,58.47,70.75
3400,K. Osorio,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"LDMF, LAMF, LW",31.0,181,Colombia,Colombia,,left,10,746,71.1,63.64,38.5,64.92,52.34,84.44,73.29
3401,E. Murillo,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LDMF, RDMF",24.0,180,Colombia,Colombia,2025-06-30,right,7,455,26.79,23.96,23.73,21.97,19.31,85.69,75.69
3402,R. Colpa,Alianza,Alianza,Colombia | Primera División 2025,"LDMF, LCMF, RDMF",29.0,180,Colombia,Colombia,,right,6,159,44.97,20.54,21.36,17.05,32.74,84.09,55.21
3403,F. Cantillo,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"LCMF, RCMF, RDMF",27.0,184,Colombia,Colombia,,right,10,972,38.41,48.74,50.15,62.35,50.16,59.13,40.14
3404,Y. Cabrera,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"AMF, CF, RCMF",34.0,168,Colombia,Colombia,2025-12-31,right,10,550,89.04,63.66,38.41,17.05,77.16,18.53,21.23
3405,F. Leys,América de Cali,América de Cali,Colombia | Primera División 2025,"RDMF, LDMF",31.0,177,Argentina,Argentina,2026-06-30,right,6,303,35.05,37.23,21.06,19.62,48.76,38.05,72.51
3406,A. Rentería,Alianza,Alianza,Colombia | Primera División 2025,AMF,31.0,179,Colombia,"Colombia, Mexico",,right,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,L. Flores,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"LCMF, LDMF, DMF",29.0,176,Venezuela,Venezuela,,left,12,808,88.57,80.62,60.28,76.74,73.06,74.78,77.96
3408,R. Bustamante,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"RDMF, RCMF, LDMF",25.0,175,Colombia,Colombia,,right,9,547,31.9,39.3,72.31,67.42,84.62,49.87,76.7
3409,V. Mejía,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"DMF, LDMF",32.0,184,Colombia,Colombia,,right,12,900,29.56,33.02,60.62,17.05,53.95,61.71,68.06
3410,S. Orozco,La Equidad,La Equidad,Colombia | Primera División 2025,"DMF, RCMF, LCMF",29.0,177,Colombia,Colombia,2026-06-30,right,12,820,63.5,56.01,57.95,53.9,70.61,38.68,81.87
3411,J. Castillo,Alianza,Alianza,Colombia | Primera División 2025,"RDMF, RCMF, LCMF",28.0,175,Colombia,Colombia,,right,12,760,41.23,36.15,31.84,52.65,56.81,29.28,58.36
3412,E. Beltrán,Once Caldas,Once Caldas,Colombia | Primera División 2025,"AMF, RCMF",25.0,176,Colombia,Colombia,2025-06-30,left,9,327,55.14,88.91,70.45,62.35,74.25,56.63,17.63
3413,J. Campaña,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,RCMF,22.0,170,Colombia,Colombia,,right,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3414,H. Dorrego,Once Caldas,Once Caldas,Colombia | Primera División 2025,AMF,31.0,177,Uruguay,Uruguay,,right,7,447,51.82,69.61,49.98,85.68,34.2,39.53,13.46
3415,Y. Quintero Rivas,Junior,Junior,Colombia | Primera División 2025,"RDMF, DMF, RB",22.0,186,Colombia,Colombia,2025-06-30,right,4,132,26.79,28.69,50.74,22.54,58.04,11.67,84.16
3416,J. Colorado,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"RDMF, RW, LDMF",24.0,180,Colombia,Colombia,,right,13,1013,72.87,39.37,54.39,72.95,45.37,32.69,66.59
3417,Y. Gordillo,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"RDMF, LDMF, LCMF",32.0,176,Colombia,Colombia,2025-12-31,right,11,786,32.54,22.49,34.3,75.45,41.16,61.14,78.5
3418,A. Serna,Medellín,Medellín,Colombia | Primera División 2025,"LCMF, RCMF",27.0,0,Colombia,Colombia,,unknown,11,546,79.68,50.2,83.48,75.19,36.62,89.97,34.43
3419,L. Pérez,Alianza,Alianza,Colombia | Primera División 2025,"RDMF, RCMF, LDMF",28.0,176,Colombia,Colombia,,left,11,827,34.69,51.17,28.75,42.08,42.83,56.08,53.29
3420,C. Sierra,Llaneros,Llaneros,Colombia | Primera División 2025,"LCMF, RCMF, LDMF",34.0,183,Colombia,Colombia,,left,15,1303,82.73,43.41,37.54,38.52,48.01,67.05,73.49
3421,A. Arroyo,Tolima,Tolima,Colombia | Primera División 2025,"AMF, CF",23.0,171,Colombia,Colombia,2025-06-30,right,12,782,97.35,70.06,74.37,76.36,49.33,29.45,40.28
3422,F. Jaramillo,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"RCMF, DMF, LCMF",29.0,185,Colombia,Colombia,,right,13,1159,34.82,44.74,31.69,19.81,55.44,61.59,65.33
3423,L. Sánchez,Fortaleza,Fortaleza,Colombia | Primera División 2025,"LCMF, CF, AMF",24.0,173,Colombia,Colombia,2025-12-31,right,15,1187,74.82,75.08,81.14,55.76,64.02,33.87,42.46
3424,J. Díaz,Once Caldas,Once Caldas,Colombia | Primera División 2025,"RDMF, LDMF, RB",23.0,183,Colombia,Colombia,,right,7,232,26.79,48.72,18.07,77.65,47.41,79.21,50.16
3425,D. Quiñones,Llaneros,Llaneros,Colombia | Primera División 2025,"DMF, RDMF, RCMF",24.0,176,Colombia,Colombia,2025-12-31,right,5,254,31.22,21.28,10.45,17.05,42.36,76.82,85.53
3426,D. Torres,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LCMF, RDMF, LDMF",35.0,183,Colombia,Colombia,2025-12-31,right,14,864,74.81,48.6,34.91,51.74,44.56,63.24,63.68
3427,W. Fernández,Alianza,Alianza,Colombia | Primera División 2025,"AMF, CF",27.0,182,Uruguay,Uruguay,,left,15,1077,75.42,61.94,68.37,86.14,34.29,70.19,30.74
3428,D. Mosquera,Llaneros,Llaneros,Colombia | Primera División 2025,"RCMF, RDMF",27.0,183,Colombia,Colombia,,right,9,589,27.73,50.9,75.15,58.33,50.71,67.92,85.74
3429,M. Medina,Llaneros U18,Llaneros,Colombia | Primera División 2025,"DMF, RDMF, LDMF",27.0,178,Colombia,Colombia,,left,11,463,34.1,20.7,6.53,18.94,34.29,71.67,48.67
3430,A. Plata,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LDMF, RAMF, RW",34.0,172,Colombia,Colombia,,right,3,105,26.79,33.82,55.23,84.85,20.12,19.85,35.69
3431,Ó. Barreto,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"RCMF, CF",32.0,175,Colombia,Colombia,,right,11,605,57.18,70.15,76.29,85.08,53.32,38.05,23.95
3432,D. Quintero,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"AMF, CF",37.0,166,Colombia,"Colombia, Mexico",2025-12-31,right,12,891,89.25,90.53,78.22,57.95,51.5,29.74,19.81
3433,G. Ritacco,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"RCMF, AMF, RW",31.0,175,Argentina,Argentina,,right,7,193,46.37,56.21,52.27,21.17,45.15,9.51,47.33
3434,A. Ricaurte,Fortaleza,Fortaleza,Colombia | Primera División 2025,"AMF, CF",33.0,182,Colombia,Colombia,,left,14,608,79.8,76.77,64.32,87.01,79.87,43.64,28.96
3435,K. Salazar,Fortaleza,Fortaleza,Colombia | Primera División 2025,"AMF, LAMF",29.0,170,Colombia,Colombia,,right,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,F. Charrupí,Millonarios,Millonarios,Colombia | Primera División 2025,"LCMF, CF, LDMF",23.0,182,Colombia,Colombia,2025-06-30,right,6,189,46.74,65.68,76.57,17.05,24.95,30.74,64.46
3437,L. Angulo,Santa Fe,Santa Fe,Colombia | Primera División 2025,"LCMF, RAMF",23.0,0,Colombia,Colombia,,unknown,1,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,M. Pérez,Junior,Junior,Colombia | Primera División 2025,AMF,34.0,182,Colombia,Colombia,,right,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,J. Reina,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,AMF,36.0,173,Colombia,Colombia,,left,14,710,87.42,54.09,65.7,66.52,78.96,18.51,45.58
3440,S. Guzmán,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"LDMF, LCMF, DMF",27.0,186,Colombia,Colombia,2025-06-30,right,8,460,29.9,30.93,44.24,18.94,59.57,50.23,22.48
3441,M. Sierra,Llaneros,Llaneros,Colombia | Primera División 2025,"DMF, RDMF",30.0,174,Colombia,Colombia,,right,9,224,39.56,26.6,8.58,87.31,41.77,88.83,46.53
3442,C. Sención,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"DMF, RCMF, LDMF",29.0,181,Uruguay,Uruguay,,right,14,999,38.42,42.07,67.99,42.99,51.79,80.57,63.42
3443,L. Pico,Fortaleza,Fortaleza,Colombia | Primera División 2025,"DMF, RCMF, LDMF",33.0,177,Colombia,Colombia,,right,16,1497,34.2,49.49,47.29,73.6,66.04,50.0,36.65
3444,E. López,Envigado,Envigado,Colombia | Primera División 2025,"LCMF, LDMF, RDMF",25.0,178,Colombia,Colombia,,right,14,1070,76.09,59.36,50.19,68.67,48.84,42.54,54.39
3445,J. Arango,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"AMF, LCMF, DMF",27.0,170,Colombia,Colombia,,right,10,414,45.28,82.9,76.27,92.08,63.04,6.78,15.06
3446,M. Arteaga,Once Caldas,Once Caldas,Colombia | Primera División 2025,"AMF, LCMF",26.0,167,Colombia,Colombia,2025-06-30,right,3,128,49.49,63.28,79.3,91.02,43.72,62.16,66.68
3447,S. Salazar,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"RCMF, RDMF, LCMF",29.0,180,Colombia,Colombia,,right,6,524,31.07,20.79,18.5,18.52,48.92,46.94,74.05
3448,F. Castro,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"RDMF, DMF, RCMF",33.0,183,Colombia,Colombia,2025-12-31,right,14,1396,46.83,33.26,40.02,48.3,54.4,44.74,78.77
3449,J. Giraldo,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"LCMF, LDMF, RCMF",27.0,173,Colombia,Colombia,,left,10,473,37.55,33.31,36.17,20.61,50.54,48.53,70.12
3450,L. Paz,América de Cali,América de Cali,Colombia | Primera División 2025,"LCMF, DMF, RCMF",36.0,175,Colombia,Colombia,,right,3,186,27.73,18.47,6.29,17.05,43.21,31.06,45.06
3451,S. Cárdenas,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,AMF,35.0,168,Colombia,Colombia,,left,7,306,36.88,61.19,39.26,88.18,62.41,25.69,18.69
3452,J. García,Once Caldas,Once Caldas,Colombia | Primera División 2025,"LDMF, LCMF, RW",28.0,184,Colombia,Colombia,,right,8,188,26.79,29.17,41.34,17.05,31.88,62.66,73.41
3453,J. Muñoz,Alianza,Alianza,Colombia | Primera División 2025,"AMF, CF, RWF",31.0,168,Colombia,Colombia,,right,8,272,48.01,74.23,66.02,54.09,45.05,21.46,33.78
3454,D. Mendoza,Alianza,Alianza,Colombia | Primera División 2025,"LDMF, LCMF, RDMF",24.0,177,Colombia,Colombia,,right,15,1163,36.52,54.97,48.14,41.74,34.33,21.75,71.35
3455,K. Rendón,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"RCMF, RB, LCMF",32.0,180,Colombia,Colombia,,right,4,68,84.62,82.43,6.38,97.12,49.08,6.56,18.32
3456,H. Mancilla,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LCMF, RDMF, RCMF",33.0,174,Colombia,Colombia,,right,11,903,35.85,25.21,31.78,72.27,29.12,84.93,64.62
3457,J. Pérez,Alianza,Alianza,Colombia | Primera División 2025,"RCMF, RW",36.0,174,Colombia,Colombia,,right,2,156,50.59,26.51,34.39,17.05,63.05,63.56,27.22
3458,C. Paternina,La Equidad,La Equidad,Colombia | Primera División 2025,"RCMF, CF",24.0,166,Colombia,Colombia,,unknown,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3459,T. Salazar,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"LCMF, RDMF, RCMF",24.0,180,Colombia,Colombia,,right,7,83,26.79,28.55,27.01,86.14,36.3,78.79,32.68
3460,C. Alfonso Cabarcas Torreglosa,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,AMF,19.0,0,Colombia,Colombia,,unknown,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,I. Venecia,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"LDMF, LCB, RCB",18.0,194,Colombia,Colombia,,unknown,2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,D. Copete,La Equidad,La Equidad,Colombia | Primera División 2025,DMF,23.0,192,Colombia,Colombia,,right,5,140,26.79,18.47,32.44,17.05,60.65,38.11,89.79
3463,K. Toscano Bassa,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,"RDMF, LCMF, RCMF",21.0,180,Colombia,Colombia,,unknown,9,341,26.79,33.64,68.35,80.61,23.3,64.64,70.64
3464,N. Rengifo,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"DMF, RCB",20.0,0,Colombia,Colombia,,unknown,2,67,29.17,19.73,10.0,17.05,18.4,83.75,36.84
3465,E. Ricardo,La Equidad,La Equidad,Colombia | Primera División 2025,"LCMF, DMF",20.0,0,Colombia,Colombia,2029-06-30,unknown,3,231,79.04,47.4,67.03,17.05,39.29,51.42,56.81
