,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Progresion de pelota,Juego asociado,Juego aéreo,1v1 en defensa,Defensa
1660,Patrick de Paula,Botafogo,Criciúma,Brasil | Primera División 2024,"DMF, CF, RCMF",25.0,178,Brazil,Brazil,2026-12-31,left,9,347,40.94,48.75,57.41,49.18,57.11,22.13,76.81,58.02
1661,F. Peralta,Cruzeiro,Cruzeiro,Brasil | Primera División 2024,"LCMF, LDMF, DMF",22.0,176,Paraguay,Paraguay,2029-06-30,right,9,336,43.65,58.07,41.21,64.18,44.07,77.92,45.99,31.68
1662,Luan Silva,São Paulo,Vitória,Brasil | Primera División 2024,"DMF, RCMF, RDMF",25.0,175,Brazil,Brazil,2026-12-31,right,25,1747,32.88,29.28,17.52,13.06,34.98,64.0,16.81,19.42
1663,Gabriel,Red Bull Bragantino,Athletico Paranaense,Brasil | Primera División 2024,"LCMF, RCMF, LDMF",32.0,170,Brazil,"Brazil, Italy",2025-12-31,right,20,1589,60.31,45.96,46.08,53.41,56.06,37.71,51.21,69.06
1664,C. Aránguiz,Universidad de Chile,Internacional,Brasil | Primera División 2024,"AMF, RDMF",35.0,171,Chile,Chile,2025-12-31,right,7,333,50.79,33.58,25.54,22.41,39.96,19.13,36.47,49.81
1665,Matheus Rossetto,Fortaleza,Fortaleza,Brasil | Primera División 2024,"LDMF, DMF, RCMF",28.0,180,Brazil,"Brazil, Italy",2027-12-31,right,22,1690,25.22,30.71,75.47,75.02,83.47,28.01,56.55,30.32
1666,Nonato,Fluminense,Fluminense,Brasil | Primera División 2024,"RDMF, LCMF, LDMF",27.0,175,Brazil,"Brazil, Italy",2026-12-31,right,10,365,43.41,35.17,33.32,30.17,44.94,53.94,90.99,77.7
1667,Liziero,São Paulo,São Paulo,Brasil | Primera División 2024,"LDMF, RDMF, LB",27.0,177,Brazil,"Brazil, Italy",,left,9,368,68.7,55.57,15.73,58.84,50.28,61.22,51.81,50.54
1668,Pedro Augusto,Fortaleza,Fortaleza,Brasil | Primera División 2024,"DMF, LCMF, LDMF",28.0,181,Brazil,Brazil,2026-12-31,right,27,1365,32.59,31.72,57.72,24.66,22.78,75.85,76.19,74.13
1669,Hugo Moura,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"RDMF, RCMF",27.0,182,Brazil,Brazil,2026-06-30,right,30,2315,65.75,72.38,31.38,60.82,55.09,56.65,67.46,63.62
1670,Raul,Athletico Paranaense,Red Bull Bragantino,Brasil | Primera División 2024,"DMF, RDMF, RCMF",28.0,180,Brazil,Brazil,,right,28,1483,57.5,68.95,51.03,62.97,63.66,31.91,43.84,64.7
1671,P. Galdames,Independiente,Vasco da Gama,Brasil | Primera División 2024,"RCMF, RDMF",28.0,176,Chile,Chile,,right,18,1241,42.56,58.68,12.0,63.06,34.66,13.74,30.99,37.59
1672,Zé Gabriel,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"LDMF, DMF, RDMF",26.0,184,Brazil,Brazil,2025-12-31,right,14,522,48.98,21.51,33.49,30.54,27.22,78.94,12.33,46.79
1673,Danielzinho,unknown,Atlético GO,Brasil | Primera División 2024,"DMF, AMF, LWF",28.0,173,Brazil,Brazil,,right,4,124,28.76,69.24,89.05,95.69,57.31,8.72,2.37,14.72
1674,Lucas Mineiro,Cuiabá,Cuiabá,Brasil | Primera División 2024,"DMF, RDMF, LDMF",29.0,188,Brazil,Brazil,2026-12-31,left,33,2621,31.13,25.94,42.54,36.08,28.56,68.74,46.29,39.5
1675,Lucas Kal,Al Riyadh,Atlético GO,Brasil | Primera División 2024,"DMF, RDMF",28.0,186,Brazil,"Brazil, Italy",2025-05-30,right,17,1302,33.01,54.48,37.74,57.97,52.28,43.4,57.67,56.69
1676,Higor Meritão,CRB,Criciúma,Brasil | Primera División 2024,"DMF, LCMF, LDMF",30.0,186,Brazil,Brazil,,left,17,1179,87.9,32.7,43.88,52.07,47.82,21.01,13.71,60.12
1677,Jhonata Robert,Criciúma,Criciúma,Brasil | Primera División 2024,"LAMF, DMF, LW",25.0,179,Brazil,Brazil,2025-12-31,right,5,119,54.66,41.51,92.63,92.54,56.57,29.86,71.98,34.96
1678,Baralhas,Vitória,Atlético GO,Brasil | Primera División 2024,"LCMF, LDMF",26.0,178,Brazil,Brazil,2025-12-31,right,33,2734,66.88,76.39,57.31,48.79,41.06,72.92,48.36,68.88
1679,Felipe Andrade,Houston Dynamo II,Fluminense,Brasil | Primera División 2024,"RCB, RDMF",22.0,182,Brazil,Brazil,2025-12-31,right,6,200,37.27,28.47,29.85,46.81,46.88,78.74,82.63,69.24
1680,Filipe Machado,Coritiba,Vitória,Brasil | Primera División 2024,"DMF, LCMF",29.0,174,Brazil,Brazil,2026-12-31,right,24,1132,35.21,48.43,59.35,49.44,37.82,47.47,43.62,42.41
1681,Jádson,Juventude,Juventude,Brasil | Primera División 2024,"RDMF, RCMF",31.0,171,Brazil,Brazil,2026-12-31,right,33,3200,64.13,83.6,69.42,55.86,59.05,16.2,61.81,59.03
1682,Evertton,Flamengo,Flamengo,Brasil | Primera División 2024,"LCMF, LDMF, RCMF",21.0,0,Brazil,Brazil,2028-12-31,right,16,913,78.91,44.84,72.95,36.55,61.27,38.38,36.68,56.81
1683,Rômulo,Tigres UANL U19,Internacional,Brasil | Primera División 2024,"RDMF, DMF, RCMF",25.0,182,Brazil,Brazil,2027-12-31,right,30,1994,32.02,31.58,42.95,37.37,44.16,77.41,74.61,71.49
1684,Gustavo Campanharo,Atlético GO,Atlético GO,Brasil | Primera División 2024,"RCMF, DMF",32.0,178,Brazil,"Brazil, Italy",2024-12-31,right,3,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,Lucas Silva,Cruzeiro,Cruzeiro,Brasil | Primera División 2024,"RCMF, LCMF, RDMF",32.0,181,Brazil,Brazil,2026-12-31,right,31,2191,60.74,63.28,48.81,50.71,67.26,52.6,12.93,29.94
1686,Rezende,Bahia,Bahia,Brasil | Primera División 2024,"DMF, LCB, RCMF",30.0,186,Brazil,Brazil,2026-12-31,left,18,701,46.52,20.42,58.62,36.77,51.06,52.23,75.52,54.24
1687,Mateus Carvalho,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"LDMF, LCMF",22.0,184,Brazil,Brazil,2027-12-31,left,32,2428,69.33,54.37,50.43,63.34,65.82,74.04,62.87,79.75
1688,Rodrigo Andrade,Goiás,Vitória,Brasil | Primera División 2024,"RCMF, LDMF, LCMF",27.0,174,Brazil,Brazil,,right,6,426,37.89,46.95,80.86,61.59,55.86,73.31,42.2,28.59
1689,Dodi,Grêmio,Grêmio,Brasil | Primera División 2024,"LDMF, LCMF, DMF",28.0,169,Brazil,Brazil,2026-12-31,right,33,2627,31.29,47.0,61.79,26.57,28.73,50.34,61.98,58.06
1690,Ronaldo,Internacional,Juventude,Brasil | Primera División 2024,"LDMF, DMF, LCMF",28.0,179,Brazil,Brazil,,right,13,1291,75.24,66.58,63.94,38.79,55.02,72.15,57.67,53.79
1691,Filipe Augusto,Qingdao Hainiu,Cuiabá,Brasil | Primera División 2024,"LDMF, RCMF, DMF",31.0,182,Brazil,Brazil,,left,19,951,32.79,35.84,33.84,22.93,67.93,48.48,20.71,47.64
1692,Luís Oyama,Grêmio Novorizontino,Juventude,Brasil | Primera División 2024,"RDMF, LCMF, RCMF",28.0,171,Brazil,"Brazil, Japan",2025-12-31,right,17,803,84.3,74.0,56.27,32.07,44.25,26.65,32.59,64.83
1693,Ricardo Ryller,Vitória,Vitória,Brasil | Primera División 2024,"DMF, RCMF",31.0,184,Brazil,Brazil,2025-12-31,right,19,1152,32.72,64.25,63.02,44.01,47.11,41.2,67.07,80.06
1694,Bruno Henrique,Internacional,Internacional,Brasil | Primera División 2024,"RDMF, LCMF, RCMF",35.0,180,Brazil,"Brazil, Italy",2025-12-31,right,37,2119,84.37,82.06,22.54,60.37,64.57,54.04,29.57,37.0
1695,Barreto,Avaí,Criciúma,Brasil | Primera División 2024,"DMF, RCMF",29.0,181,Brazil,"Brazil, Italy",,right,30,2526,76.3,62.17,44.61,26.19,43.43,77.92,46.51,57.76
1696,Caíque,Juventude,Juventude,Brasil | Primera División 2024,"LDMF, LCMF",29.0,178,Brazil,Brazil,2025-12-31,right,17,1570,25.54,31.94,84.81,42.16,75.19,55.44,78.84,71.47
1697,Lucas Sasha,Fortaleza,Fortaleza,Brasil | Primera División 2024,"RDMF, RCMF, LDMF",35.0,177,Brazil,"Brazil, Italy",2025-12-31,right,21,1360,43.39,47.73,58.51,22.84,23.12,61.76,93.28,71.67
1698,G. Freitas,Goiás,Atlético GO,Brasil | Primera División 2024,"DMF, LDMF, RDMF",33.0,186,Uruguay,Uruguay,,right,15,945,49.81,33.32,17.35,23.0,25.24,88.83,24.18,58.85
1699,Léo Naldi,Atlético GO,Vitória,Brasil | Primera División 2024,"LCMF, DMF",23.0,176,Brazil,Brazil,2026-12-31,right,21,1255,38.86,25.51,76.23,32.35,19.29,47.3,65.13,58.67
1700,Fernandinho,unknown,Athletico Paranaense,Brasil | Primera División 2024,"LDMF, LCMF, RCMF",39.0,179,Brazil,Brazil,,right,25,1750,79.53,92.7,77.8,94.05,68.71,72.79,17.93,17.82
1701,Luiz Gustavo,São Paulo,São Paulo,Brasil | Primera División 2024,LDMF,37.0,186,Brazil,"Brazil, Germany",,left,28,2411,75.95,42.29,50.19,83.64,88.02,46.18,50.0,37.06
1702,Souza,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"LDMF, RCMF, RDMF",36.0,188,Brazil,Brazil,2025-12-31,right,4,96,26.82,18.34,36.14,17.67,59.25,74.63,42.26,77.95
1703,Paulinho,unknown,Corinthians,Brasil | Primera División 2024,"RCMF, LDMF, DMF",36.0,183,Brazil,Brazil,,right,6,165,55.02,26.25,42.67,11.29,32.56,58.96,31.25,52.33
1704,Newton,Botafogo,Criciúma,Brasil | Primera División 2024,"RCMF, RDMF",25.0,188,Brazil,Brazil,2027-12-31,right,30,2566,62.64,64.08,57.78,54.05,24.27,61.59,35.04,34.87
1705,Thiago Conti,Vitória,Juventude,Brasil | Primera División 2024,"LDMF, LCMF",27.0,180,Brazil,Brazil,,right,7,355,25.23,27.06,94.61,3.06,16.23,61.76,74.91,63.82
1706,Dudu Vieira,Juventude,Juventude,Brasil | Primera División 2024,"LDMF, LCMF",31.0,175,Brazil,Brazil,2025-12-31,right,5,300,31.16,18.58,20.34,4.91,15.24,60.4,51.81,84.91
1707,Daniel Peixoto,Juventude,Juventude,Brasil | Primera División 2024,"LCMF, RDMF",27.0,181,Brazil,Brazil,2024-12-31,right,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,Randerson,Atlético GO U20,Atlético GO,Brasil | Primera División 2024,"AMF, DMF",20.0,184,Brazil,Brazil,,right,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,Hércules,Fluminense,Fortaleza,Brasil | Primera División 2024,"RDMF, RCMF",24.0,178,Brazil,Brazil,2029-12-31,right,32,2554,86.96,58.75,56.29,41.01,23.0,19.67,35.95,25.99
1710,Alexsander,Al Ahli,Fluminense,Brasil | Primera División 2024,"LDMF, LCMF, RCMF",21.0,177,Brazil,Brazil,2027-06-30,left,15,899,39.63,80.92,56.72,51.87,68.58,24.35,49.09,44.84
1711,Breno Bidon,Corinthians,Corinthians,Brasil | Primera División 2024,"LCMF, RDMF, LDMF",20.0,174,Brazil,Brazil,2029-12-31,left,29,1990,46.15,64.18,62.41,73.17,60.11,42.88,46.29,39.94
1712,Ryan,Corinthians,Corinthians,Brasil | Primera División 2024,"LCMF, RDMF",21.0,170,Brazil,Brazil,2028-12-31,left,11,610,36.29,35.14,29.27,19.33,31.57,29.73,86.81,54.32
1713,Victor Hugo,Fluminense,Fluminense,Brasil | Primera División 2024,"RDMF, LDMF",20.0,182,Brazil,Brazil,2025-06-30,right,5,137,24.82,17.84,38.49,60.04,46.75,45.27,8.49,42.73
1714,Igor Jesus,Los Angeles FC,Flamengo,Brasil | Primera División 2024,"LDMF, LCMF",22.0,179,Brazil,Brazil,2028-12-31,right,3,83,24.82,63.87,83.23,65.65,49.76,72.64,96.42,75.82
1715,Eduardo Vinícius,Cuiabá,Cuiabá,Brasil | Primera División 2024,"RCMF, LDMF, LW",19.0,0,Brazil,Brazil,,right,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,Luiz Gustavo,Paraná,Atlético GO,Brasil | Primera División 2024,"RCB, DMF",21.0,193,Brazil,Brazil,,right,2,85,24.82,29.07,10.67,50.11,34.68,87.58,63.02,60.77
1717,F. Bernal,Fluminense,Fluminense,Brasil | Primera División 2024,"RDMF, LDMF, LCMF",21.0,187,Uruguay,Uruguay,2028-07-31,right,15,1054,38.14,37.49,14.07,50.82,53.81,75.6,22.24,33.4
1718,Eliedson,Criciúma,Criciúma,Brasil | Primera División 2024,"RCMF, DMF",21.0,188,Brazil,Brazil,2027-12-31,right,5,68,24.82,18.88,19.07,53.88,22.95,8.38,65.09,88.91
1719,Filipinho,Athletico Paranaense,Athletico Paranaense,Brasil | Primera División 2024,"LCMF, LDMF",23.0,183,Brazil,Brazil,2027-12-31,left,18,1041,39.57,30.22,84.57,14.42,14.16,29.88,90.17,70.17
1720,JP,Vasco da Gama,Vasco da Gama,Brasil | Primera División 2024,"AMF, LDMF",19.0,176,Brazil,Brazil,2027-12-31,right,10,499,51.96,85.69,64.46,34.14,43.92,60.77,62.5,72.82
1721,Riquelme,Red Bull Bragantino U23,Red Bull Bragantino,Brasil | Primera División 2024,DMF,18.0,0,Brazil,Brazil,,unknown,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,Davi Goes,Juventude U20,Juventude,Brasil | Primera División 2024,"LCMF, RCMF, LDMF",19.0,0,Brazil,Brazil,,unknown,3,79,35.02,21.57,19.33,8.92,11.83,17.69,52.63,31.3
1723,Luis Otávio,unknown,Internacional,Brasil | Primera División 2024,"LDMF, LCMF, AMF",17.0,0,Brazil,Brazil,,unknown,6,85,27.17,30.41,41.38,63.73,49.85,9.07,66.68,45.53
1724,Guilherme Madruga,Cuiabá,Cuiabá,Brasil | Primera División 2024,"RDMF, RCMF, LCMF",24.0,187,Brazil,Brazil,2027-12-31,right,6,148,41.93,78.85,80.37,49.48,16.88,59.37,38.62,7.7
1725,Paulo Vitor,Atlético Mineiro,Atlético Mineiro,Brasil | Primera División 2024,"RCMF, LCMF, LDMF",20.0,184,Brazil,Brazil,2027-12-31,right,13,613,24.82,44.33,37.52,21.9,49.22,81.54,50.73,48.65
1726,L. Boggio,Nacional,Nacional,Uruguay | Primera División 2025,"AMF, RDMF, LCMF",26.0,175,Uruguay,"Uruguay, Italy",2026-12-31,right,13,1087,86.72,76.08,73.88,50.09,71.21,71.51,21.38,31.92
1727,E. Remedi,Peñarol,Peñarol,Uruguay | Primera División 2025,"LCMF, RCMF, RDMF",29.0,170,Argentina,"Argentina, United States",,right,8,434,29.86,53.25,82.5,87.24,90.04,30.56,94.31,59.72
1728,E. Darias,Peñarol,Peñarol,Uruguay | Primera División 2025,"LCMF, RCMF, LDMF",27.0,172,Uruguay,Uruguay,2027-12-31,right,3,254,88.74,64.91,80.69,12.76,36.21,29.87,50.26,46.41
1729,S. Rodríguez,Torque,Torque,Uruguay | Primera División 2025,"LCMF, LDMF, DMF",32.0,181,Uruguay,"Uruguay, Spain",2025-12-31,right,13,1283,86.52,83.16,72.37,92.16,71.64,40.35,40.95,42.93
1730,F. Ginella,Defensor Sporting,Defensor Sporting,Uruguay | Primera División 2025,"DMF, RCMF, LDMF",26.0,182,Uruguay,"Uruguay, Italy",2025-06-30,right,10,646,37.94,86.1,20.78,76.21,91.64,29.18,63.79,78.36
1731,H. Quintana,Liverpool,Liverpool,Uruguay | Primera División 2025,"RCMF, LCMF, RDMF",23.0,175,Paraguay,Paraguay,2025-06-30,right,14,1246,94.15,80.01,45.69,75.52,68.45,42.93,22.84,20.41
1732,C. Oliva,Nacional,Nacional,Uruguay | Primera División 2025,"DMF, LCMF, LDMF",28.0,178,Uruguay,Uruguay,2026-12-31,right,13,1142,71.77,74.24,84.96,85.69,77.89,61.25,64.05,66.51
1733,F. Pizzichillo,Torque,Torque,Uruguay | Primera División 2025,"RB, RDMF",29.0,177,Uruguay,"Uruguay, Italy",,right,12,773,47.63,75.54,26.98,52.24,41.55,26.68,46.72,43.28
1734,R. Pérez,Peñarol,Peñarol,Uruguay | Primera División 2025,"RCMF, LCMF, DMF",28.0,181,Uruguay,"Uruguay, Italy",2025-12-31,right,11,888,47.94,62.71,29.35,60.95,73.79,71.68,44.05,61.69
1735,L. Rodríguez,Racing,Racing,Uruguay | Primera División 2025,"LCMF, DMF, RCMF",31.0,170,Uruguay,Uruguay,,right,13,1199,44.81,60.94,62.07,78.71,51.81,49.1,51.55,72.18
1736,A. Mulet,Cerro,Cerro,Uruguay | Primera División 2025,"LCMF, RCMF, DMF",25.0,183,Argentina,Argentina,2025-12-31,right,5,217,35.74,31.86,47.72,54.4,44.48,54.92,21.21,60.67
1737,G. Pérez,Boston River,Boston River,Uruguay | Primera División 2025,"RCMF, DMF",25.0,177,Uruguay,Uruguay,,right,5,364,30.86,27.41,39.14,59.74,65.3,66.34,26.98,20.56
1738,B. Veglio,Wanderers,Wanderers,Uruguay | Primera División 2025,"RCMF, LDMF",27.0,164,Uruguay,Uruguay,,right,12,913,75.95,41.77,21.72,32.76,48.75,22.2,25.86,62.7
1739,P. Lima,Wanderers,Wanderers,Uruguay | Primera División 2025,"RCMF, LCMF, DMF",34.0,181,Uruguay,"Uruguay, Italy",,right,12,1090,64.72,41.4,51.64,76.12,64.31,28.11,45.86,59.02
1740,Y. Rodríguez,Nacional,Nacional,Uruguay | Primera División 2025,"DMF, LDMF",31.0,175,Uruguay,Uruguay,2025-12-31,right,5,303,30.92,28.86,83.79,41.9,35.78,40.99,37.76,67.02
1741,E. Sosa,Miramar Misiones,Miramar Misiones,Uruguay | Primera División 2025,"RCMF, RDMF",27.0,176,Uruguay,Uruguay,2025-12-31,right,2,53,29.4,39.63,24.14,11.38,15.43,61.73,22.59,53.9
1742,S. Mederos,River Plate,River Plate,Uruguay | Primera División 2025,"RAMF, LW, LDMF",27.0,172,Uruguay,Uruguay,2025-12-31,left,3,92,46.57,38.79,90.95,54.57,65.86,67.24,50.52,25.58
1743,A. Pérez,Cerro Largo,Cerro Largo,Uruguay | Primera División 2025,"LCMF, RCMF, LDMF",24.0,181,Uruguay,Uruguay,2025-06-30,right,11,422,82.76,60.63,57.07,27.93,69.61,42.63,67.5,60.0
1744,L. Correa,Cerro Largo,Cerro Largo,Uruguay | Primera División 2025,"RCMF, RDMF, DMF",28.0,180,Uruguay,"Uruguay, Italy",,right,8,422,40.97,37.77,24.05,49.14,26.29,56.08,73.02,48.99
1745,P. Siles,Torque,Torque,Uruguay | Primera División 2025,"RCMF, DMF, LCMF",27.0,175,Uruguay,Uruguay,2026-12-31,right,13,845,75.35,70.47,65.26,73.79,61.68,41.55,38.88,26.56
1746,A. Barco,Defensor Sporting,Defensor Sporting,Uruguay | Primera División 2025,"LCMF, DMF, LDMF",23.0,185,Peru,Peru,,left,12,873,43.91,38.29,20.86,57.16,84.09,78.84,52.16,54.77
1747,A. Colombino,Progreso,Progreso,Uruguay | Primera División 2025,"DMF, RCMF, AMF",31.0,177,Uruguay,Uruguay,,right,11,968,65.31,41.48,62.84,61.55,41.98,32.8,79.83,51.11
1748,I. Rossi,Juventud,Juventud,Uruguay | Primera División 2025,"DMF, LCMF, RCMF",31.0,183,Argentina,"Argentina, Italy",2025-12-31,left,13,1277,35.81,64.06,63.41,71.47,85.73,56.08,72.84,67.11
1749,M. Rabuñal,Liverpool,Liverpool,Uruguay | Primera División 2025,"DMF, LDMF",31.0,183,Uruguay,Uruguay,,right,14,1282,68.53,66.97,34.96,58.28,76.68,52.98,71.64,79.73
1750,M. Vera,Boston River,Boston River,Uruguay | Primera División 2025,"DMF, LDMF",26.0,180,Argentina,Argentina,,left,9,873,43.82,40.95,54.14,51.77,64.14,71.68,73.02,66.16
1751,M. Estol,River Plate U20,River Plate,Uruguay | Primera División 2025,"RCMF, RDMF",30.0,179,Uruguay,Uruguay,,right,4,262,52.66,52.43,9.96,41.03,55.04,40.26,5.09,32.69
1752,S. Romero,Danubio,Danubio,Uruguay | Primera División 2025,"LCMF, DMF, LDMF",35.0,174,Uruguay,Uruguay,,right,12,1020,81.96,56.93,53.66,44.91,33.84,61.86,54.48,70.08
1753,D. Olivera,Miramar Misiones,Miramar Misiones,Uruguay | Primera División 2025,"RDMF, LCMF, RW",25.0,186,Uruguay,Uruguay,,right,14,1100,91.92,53.66,55.6,36.81,18.62,67.97,51.64,20.9
1754,B. Benítez,Cerro,Cerro,Uruguay | Primera División 2025,"RCMF, DMF, LCMF",29.0,175,Argentina,Argentina,,right,5,388,29.94,35.67,80.52,62.07,62.5,59.27,37.41,72.65
1755,D. Rodríguez,Liverpool,Liverpool,Uruguay | Primera División 2025,"DMF, LDMF, RCMF",35.0,170,Uruguay,"Uruguay, Italy",,right,9,157,29.4,55.35,45.47,38.49,58.28,31.6,9.14,46.62
1756,G. Wagner,Wanderers,Wanderers,Uruguay | Primera División 2025,LDMF,23.0,187,Uruguay,"Uruguay, Germany",,right,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,G. Pereira,Miramar Misiones,Miramar Misiones,Uruguay | Primera División 2025,"DMF, LDMF, LCMF",33.0,181,Uruguay,Uruguay,,right,13,1140,30.29,55.32,24.91,64.57,35.86,60.91,33.97,53.06
1758,H. Novick,Danubio,Danubio,Uruguay | Primera División 2025,"DMF, RCMF",36.0,174,Uruguay,Uruguay,,right,2,73,37.19,36.73,36.08,7.41,46.03,92.11,82.93,60.38
1759,F. Cerro,Wanderers,Wanderers,Uruguay | Primera División 2025,"LCMF, DMF",37.0,179,Argentina,Argentina,,right,10,621,37.84,57.56,58.02,65.43,49.48,19.53,17.59,48.0
1760,N. Bertocchi,Cerro Largo,Cerro Largo,Uruguay | Primera División 2025,"LCMF, DMF, RCMF",35.0,190,Argentina,"Argentina, Italy",,right,10,791,95.58,66.79,27.2,66.12,56.34,94.79,46.55,65.24
1761,F. Silvestre,Cerro,Cerro,Uruguay | Primera División 2025,"LCMF, RCMF, RDMF",24.0,184,Uruguay,Uruguay,,right,11,620,80.32,42.61,50.34,39.66,28.53,79.01,48.36,41.84
1762,A. Soría,Defensor Sporting,Defensor Sporting,Uruguay | Primera División 2025,"RCMF, RDMF, RW",20.0,175,Uruguay,Uruguay,2026-12-31,right,11,943,75.0,69.13,40.86,59.57,79.35,20.48,32.93,21.89
1763,A. Frugone,Cerro,Cerro,Uruguay | Primera División 2025,"LB, LCMF, LDMF",20.0,0,Uruguay,Uruguay,,unknown,8,425,29.4,35.95,64.57,27.33,22.33,67.03,58.19,79.85
1764,J. Millán,Danubio,Danubio,Uruguay | Primera División 2025,"DMF, RDMF",23.0,0,United States,United States,2025-12-31,unknown,7,513,68.75,30.41,64.66,49.18,54.91,80.13,80.26,61.78
1765,A. Atum,Racing,Racing,Uruguay | Primera División 2025,"LCMF, DMF",19.0,176,Argentina,Argentina,2026-12-31,left,4,89,58.77,31.8,66.38,23.71,28.62,11.47,34.57,26.42
1766,F. Dafonte,Boston River,Boston River,Uruguay | Primera División 2025,"DMF, RDMF",20.0,0,Uruguay,Uruguay,2025-12-31,unknown,5,325,37.51,25.5,56.9,89.66,72.84,18.32,42.07,69.89
1767,G. Oroño Sire,River Plate,River Plate,Uruguay | Primera División 2025,RDMF,0.0,0,unknown,unknown,,unknown,1,54,29.4,22.41,78.28,18.79,23.45,10.43,1.72,31.02
1768,T. López,River Plate,River Plate,Uruguay | Primera División 2025,"RCMF, LDMF",20.0,0,Uruguay,Uruguay,,right,2,119,50.87,40.71,18.66,47.67,19.05,39.44,9.05,7.23
1769,R. Dudok,Defensor Sporting,Defensor Sporting,Uruguay | Primera División 2025,"LB, LDMF",17.0,170,Uruguay,Uruguay,2025-12-31,left,2,79,46.35,23.12,33.45,6.64,28.62,72.07,98.45,40.05
1770,G. Barrios,Defensor Sporting,Defensor Sporting,Uruguay | Primera División 2025,"LAMF, RDMF",21.0,182,Uruguay,Uruguay,,right,3,48,37.6,44.42,53.53,58.71,54.44,64.83,81.38,7.3
1771,M. Amaro,Defensor Sporting,Defensor Sporting,Uruguay | Primera División 2025,"RDMF, DMF, RCMF",19.0,0,Uruguay,Uruguay,,unknown,10,400,45.5,34.3,44.22,64.35,86.55,54.14,59.57,67.87
1772,M. Alfonso,River Plate,River Plate,Uruguay | Primera División 2025,"RCMF, LCMF, LDMF",25.0,172,Uruguay,Uruguay,2025-12-31,left,11,805,38.62,65.88,47.63,36.47,64.18,15.39,25.86,38.71
1773,F. Acosta,Cerro,Cerro,Uruguay | Primera División 2025,"LCMF, RDMF",20.0,0,Uruguay,Uruguay,,unknown,3,123,29.4,41.83,82.67,20.95,21.64,60.39,83.1,42.69
1774,I. Pintos,Danubio,Danubio,Uruguay | Primera División 2025,"RCMF, DMF",20.0,179,Uruguay,Uruguay,2025-06-30,right,11,774,45.06,68.35,62.84,57.41,30.04,59.53,39.05,67.9
1775,F. Cairus,Racing,Racing,Uruguay | Primera División 2025,"DMF, RCMF, LCMF",25.0,177,Uruguay,Uruguay,,right,9,630,41.54,77.3,71.38,58.92,59.44,62.76,74.66,44.05
1776,A. Pinheiro,Progreso,Progreso,Uruguay | Primera División 2025,"RB, LCMF, RDMF",23.0,0,Uruguay,Uruguay,2025-12-31,unknown,13,1119,37.62,46.39,37.16,37.41,18.45,48.92,89.4,64.63
1777,A. García,Progreso,Progreso,Uruguay | Primera División 2025,"RCMF, DMF, LCMF",24.0,0,Uruguay,Uruguay,2025-12-31,unknown,12,963,52.71,52.1,64.66,50.26,27.54,30.91,80.65,59.92
1778,G. Silva,Progreso,Progreso,Uruguay | Primera División 2025,"LCMF, LDMF, RCMF",25.0,173,Argentina,Argentina,,right,8,370,44.18,39.58,49.61,74.4,38.36,35.22,85.95,68.03
1779,L. López,Torque,Torque,Uruguay | Primera División 2025,"DMF, RCMF, RDMF",20.0,185,Argentina,Argentina,2027-12-31,right,12,1028,30.82,50.02,50.09,75.34,71.03,55.13,41.64,45.04
1780,G. Oroño,River Plate,River Plate,Uruguay | Primera División 2025,"RDMF, RCMF, LCMF",20.0,0,Uruguay,Uruguay,,unknown,7,283,35.44,69.44,34.48,14.4,26.64,59.18,14.4,39.19
1781,D. Núñez,Miramar Misiones,Miramar Misiones,Uruguay | Primera División 2025,"RCB, LDMF",23.0,182,Uruguay,Uruguay,,unknown,4,260,44.2,50.04,65.69,66.29,54.4,39.7,93.62,48.85
1782,E. Jourdan,River Plate,River Plate,Uruguay | Primera División 2025,"DMF, RCMF, RDMF",21.0,178,Uruguay,Uruguay,,unknown,13,860,37.4,45.19,35.95,33.84,48.06,42.11,45.13,51.22
1783,A. Pandiani Quaglia,Miramar Misiones,Miramar Misiones,Uruguay | Primera División 2025,"LCMF, DMF",24.0,0,Spain,"Spain, Uruguay",,unknown,6,204,35.79,57.4,10.43,40.43,27.97,90.3,53.53,60.53
1784,Ó. Díaz,Miramar Misiones,Miramar Misiones,Uruguay | Primera División 2025,"DMF, RDMF",22.0,0,Uruguay,Uruguay,2025-12-31,right,6,339,29.4,29.78,53.19,18.28,23.19,77.63,78.1,66.19
